ISO 8601 Time,Temperature (C)
2019-07-10T12:31:50.000,26.6357
2019-07-10T12:33:50.000,26.6540
2019-07-10T12:35:50.000,26.6723
2019-07-10T12:37:50.000,26.6765
2019-07-10T12:39:50.000,26.6864
2019-07-10T12:41:50.000,26.6976
2019-07-10T12:43:50.000,26.7089
2019-07-10T12:45:50.000,26.7300
2019-07-10T12:47:50.000,26.7399
2019-07-10T12:49:50.000,26.7385
2019-07-10T12:51:50.000,26.7497
2019-07-10T12:53:50.000,26.7582
2019-07-10T12:55:50.000,26.7737
2019-07-10T12:57:50.000,26.7850
2019-07-10T12:59:50.000,26.7948
2019-07-10T13:01:50.000,26.8117
2019-07-10T13:03:50.000,26.8286
2019-07-10T13:05:50.000,26.8399
2019-07-10T13:07:50.000,26.8596
2019-07-10T13:09:50.000,26.8766
2019-07-10T13:11:50.000,26.8892
2019-07-10T13:13:50.000,26.9076
2019-07-10T13:15:50.000,26.9189
2019-07-10T13:17:50.000,26.9315
2019-07-10T13:19:50.000,26.9456
2019-07-10T13:21:50.000,26.9555
2019-07-10T13:23:50.000,26.9682
2019-07-10T13:25:50.000,26.9837
2019-07-10T13:27:50.000,27.0021
2019-07-10T13:29:50.000,27.0148
2019-07-10T13:31:50.000,27.0303
2019-07-10T13:33:50.000,27.0444
2019-07-10T13:35:50.000,27.0628
2019-07-10T13:37:50.000,27.0769
2019-07-10T13:39:50.000,27.0952
2019-07-10T13:41:50.000,27.1108
2019-07-10T13:43:50.000,27.1306
2019-07-10T13:45:50.000,27.1461
2019-07-10T13:47:50.000,27.1532
2019-07-10T13:49:50.000,27.1673
2019-07-10T13:51:50.000,27.1800
2019-07-10T13:53:50.000,27.1970
2019-07-10T13:55:50.000,27.2139
2019-07-10T13:57:50.000,27.2266
2019-07-10T13:59:50.000,27.2436
2019-07-10T14:01:50.000,27.2592
2019-07-10T14:03:50.000,27.2804
2019-07-10T14:05:50.000,27.2917
2019-07-10T14:07:50.000,27.2945
2019-07-10T14:09:50.000,27.3016
2019-07-10T14:11:50.000,27.3072
2019-07-10T14:13:50.000,27.3115
2019-07-10T14:15:50.000,27.3228
2019-07-10T14:17:50.000,27.3313
2019-07-10T14:19:50.000,27.3440
2019-07-10T14:21:50.000,27.3539
2019-07-10T14:23:50.000,27.3624
2019-07-10T14:25:50.000,27.3709
2019-07-10T14:27:50.000,27.3822
2019-07-10T14:29:50.000,27.3936
2019-07-10T14:31:50.000,27.4091
2019-07-10T14:33:50.000,27.4219
2019-07-10T14:35:50.000,27.4431
2019-07-10T14:37:50.000,27.4516
2019-07-10T14:39:50.000,27.4559
2019-07-10T14:41:50.000,27.4658
2019-07-10T14:43:50.000,27.4700
2019-07-10T14:45:50.000,27.4785
2019-07-10T14:47:50.000,27.4870
2019-07-10T14:49:50.000,27.4955
2019-07-10T14:51:50.000,27.5026
2019-07-10T14:53:50.000,27.5125
2019-07-10T14:55:50.000,27.5182
2019-07-10T14:57:50.000,27.5253
2019-07-10T14:59:50.000,27.5309
2019-07-10T15:01:50.000,27.5352
2019-07-10T15:03:50.000,27.5522
2019-07-10T15:05:50.000,27.5550
2019-07-10T15:07:50.000,27.5550
2019-07-10T15:09:50.000,27.5423
2019-07-10T15:11:50.000,27.5267
2019-07-10T15:13:50.000,27.5168
2019-07-10T15:15:50.000,27.5083
2019-07-10T15:17:50.000,27.5054
2019-07-10T15:19:50.000,27.5012
2019-07-10T15:21:50.000,27.5012
2019-07-10T15:23:50.000,27.4969
2019-07-10T15:25:50.000,27.4969
2019-07-10T15:27:50.000,27.4998
2019-07-10T15:29:50.000,27.4998
2019-07-10T15:31:50.000,27.4998
2019-07-10T15:33:50.000,27.4998
2019-07-10T15:35:50.000,27.4983
2019-07-10T15:37:50.000,27.5026
2019-07-10T15:39:50.000,27.5054
2019-07-10T15:41:50.000,27.5097
2019-07-10T15:43:50.000,27.5125
2019-07-10T15:45:50.000,27.5153
2019-07-10T15:47:50.000,27.5196
2019-07-10T15:49:50.000,27.5253
2019-07-10T15:51:50.000,27.5267
2019-07-10T15:53:50.000,27.5210
2019-07-10T15:55:50.000,27.5153
2019-07-10T15:57:50.000,27.5083
2019-07-10T15:59:50.000,27.4969
2019-07-10T16:01:50.000,27.4913
2019-07-10T16:03:50.000,27.4785
2019-07-10T16:05:50.000,27.4686
2019-07-10T16:07:50.000,27.4643
2019-07-10T16:09:50.000,27.4488
2019-07-10T16:11:50.000,27.4403
2019-07-10T16:13:50.000,27.4389
2019-07-10T16:15:50.000,27.4332
2019-07-10T16:17:50.000,27.4261
2019-07-10T16:19:50.000,27.4190
2019-07-10T16:21:50.000,27.4219
2019-07-10T16:23:50.000,27.4134
2019-07-10T16:25:50.000,27.4077
2019-07-10T16:27:50.000,27.4063
2019-07-10T16:29:50.000,27.3964
2019-07-10T16:31:50.000,27.3893
2019-07-10T16:33:50.000,27.3907
2019-07-10T16:35:50.000,27.3936
2019-07-10T16:37:50.000,27.3936
2019-07-10T16:39:50.000,27.3921
2019-07-10T16:41:50.000,27.3822
2019-07-10T16:43:50.000,27.3808
2019-07-10T16:45:50.000,27.3794
2019-07-10T16:47:50.000,27.3695
2019-07-10T16:49:50.000,27.3652
2019-07-10T16:51:50.000,27.3539
2019-07-10T16:53:50.000,27.3511
2019-07-10T16:55:50.000,27.3483
2019-07-10T16:57:50.000,27.3511
2019-07-10T16:59:50.000,27.3469
2019-07-10T17:01:50.000,27.3454
2019-07-10T17:03:50.000,27.3483
2019-07-10T17:05:50.000,27.3483
2019-07-10T17:07:50.000,27.3469
2019-07-10T17:09:50.000,27.3440
2019-07-10T17:11:50.000,27.3454
2019-07-10T17:13:50.000,27.3398
2019-07-10T17:15:50.000,27.3341
2019-07-10T17:17:50.000,27.3369
2019-07-10T17:19:50.000,27.3369
2019-07-10T17:21:50.000,27.3341
2019-07-10T17:23:50.000,27.3327
2019-07-10T17:25:50.000,27.3285
2019-07-10T17:27:50.000,27.3313
2019-07-10T17:29:50.000,27.3285
2019-07-10T17:31:50.000,27.3256
2019-07-10T17:33:50.000,27.3186
2019-07-10T17:35:50.000,27.3087
2019-07-10T17:37:50.000,27.2988
2019-07-10T17:39:50.000,27.2945
2019-07-10T17:41:50.000,27.2889
2019-07-10T17:43:50.000,27.2846
2019-07-10T17:45:50.000,27.2747
2019-07-10T17:47:50.000,27.2535
2019-07-10T17:49:50.000,27.2365
2019-07-10T17:51:50.000,27.2139
2019-07-10T17:53:50.000,27.1927
2019-07-10T17:55:50.000,27.1772
2019-07-10T17:57:50.000,27.1560
2019-07-10T17:59:50.000,27.1334
2019-07-10T18:01:50.000,27.1136
2019-07-10T18:03:50.000,27.0896
2019-07-10T18:05:50.000,27.0585
2019-07-10T18:07:50.000,27.0261
2019-07-10T18:09:50.000,26.9894
2019-07-10T18:11:50.000,26.9583
2019-07-10T18:13:50.000,26.9231
2019-07-10T18:15:50.000,26.8864
2019-07-10T18:17:50.000,26.8470
2019-07-10T18:19:50.000,26.8103
2019-07-10T18:21:50.000,26.7680
2019-07-10T18:23:50.000,26.7230
2019-07-10T18:25:50.000,26.6822
2019-07-10T18:27:50.000,26.6512
2019-07-10T18:29:50.000,26.6174
2019-07-10T18:31:50.000,26.5893
2019-07-10T18:33:50.000,26.5668
2019-07-10T18:35:50.000,26.5457
2019-07-10T18:37:50.000,26.5190
2019-07-10T18:39:50.000,26.4979
2019-07-10T18:41:50.000,26.4712
2019-07-10T18:43:50.000,26.4543
2019-07-10T18:45:50.000,26.4304
2019-07-10T18:47:50.000,26.4122
2019-07-10T18:49:50.000,26.3897
2019-07-10T18:51:50.000,26.3672
2019-07-10T18:53:50.000,26.3518
2019-07-10T18:55:50.000,26.3279
2019-07-10T18:57:50.000,26.3012
2019-07-10T18:59:50.000,26.2802
2019-07-10T19:01:50.000,26.2521
2019-07-10T19:03:50.000,26.2254
2019-07-10T19:05:50.000,26.1960
2019-07-10T19:07:50.000,26.1637
2019-07-10T19:09:50.000,26.1315
2019-07-10T19:11:50.000,26.0950
2019-07-10T19:13:50.000,26.0586
2019-07-10T19:15:50.000,26.0193
2019-07-10T19:17:50.000,25.9773
2019-07-10T19:19:50.000,25.9381
2019-07-10T19:21:50.000,25.9003
2019-07-10T19:23:50.000,25.8625
2019-07-10T19:25:50.000,25.8275
2019-07-10T19:27:50.000,25.7940
2019-07-10T19:29:50.000,25.7632
2019-07-10T19:31:50.000,25.7352
2019-07-10T19:33:50.000,25.7073
2019-07-10T19:35:50.000,25.6793
2019-07-10T19:37:50.000,25.6513
2019-07-10T19:39:50.000,25.6206
2019-07-10T19:41:50.000,25.5913
2019-07-10T19:43:50.000,25.5619
2019-07-10T19:45:50.000,25.5368
2019-07-10T19:47:50.000,25.5117
2019-07-10T19:49:50.000,25.4879
2019-07-10T19:51:50.000,25.4642
2019-07-10T19:53:50.000,25.4433
2019-07-10T19:55:50.000,25.4209
2019-07-10T19:57:50.000,25.4000
2019-07-10T19:59:50.000,25.3791
2019-07-10T20:01:50.000,25.3581
2019-07-10T20:03:50.000,25.3386
2019-07-10T20:05:50.000,25.3205
2019-07-10T20:07:50.000,25.3051
2019-07-10T20:09:50.000,25.2898
2019-07-10T20:11:50.000,25.2745
2019-07-10T20:13:50.000,25.2675
2019-07-10T20:15:50.000,25.2466
2019-07-10T20:17:50.000,25.2326
2019-07-10T20:19:50.000,25.2159
2019-07-10T20:21:50.000,25.2020
2019-07-10T20:23:50.000,25.1867
2019-07-10T20:25:50.000,25.1713
2019-07-10T20:27:50.000,25.1560
2019-07-10T20:29:50.000,25.1407
2019-07-10T20:31:50.000,25.1295
2019-07-10T20:33:50.000,25.1184
2019-07-10T20:35:50.000,25.1031
2019-07-10T20:37:50.000,25.0891
2019-07-10T20:39:50.000,25.0836
2019-07-10T20:41:50.000,25.0710
2019-07-10T20:43:50.000,25.0543
2019-07-10T20:45:50.000,25.0460
2019-07-10T20:47:50.000,25.0321
2019-07-10T20:49:50.000,25.0223
2019-07-10T20:51:50.000,25.0098
2019-07-10T20:53:50.000,24.9986
2019-07-10T20:55:50.000,24.9875
2019-07-10T20:57:50.000,24.9764
2019-07-10T20:59:50.000,24.9722
2019-07-10T21:01:50.000,24.9639
2019-07-10T21:03:50.000,24.9555
2019-07-10T21:05:50.000,24.9513
2019-07-10T21:07:50.000,24.9430
2019-07-10T21:09:50.000,24.9346
2019-07-10T21:11:50.000,24.9291
2019-07-10T21:13:50.000,24.9277
2019-07-10T21:15:50.000,24.9249
2019-07-10T21:17:50.000,24.9207
2019-07-10T21:19:50.000,24.9193
2019-07-10T21:21:50.000,24.9179
2019-07-10T21:23:50.000,24.9179
2019-07-10T21:25:50.000,24.9082
2019-07-10T21:27:50.000,24.9026
2019-07-10T21:29:50.000,24.8971
2019-07-10T21:31:50.000,24.8929
2019-07-10T21:33:50.000,24.8901
2019-07-10T21:35:50.000,24.8887
2019-07-10T21:37:50.000,24.8887
2019-07-10T21:39:50.000,24.8901
2019-07-10T21:41:50.000,24.8887
2019-07-10T21:43:50.000,24.8957
2019-07-10T21:45:50.000,24.8915
2019-07-10T21:47:50.000,24.8999
2019-07-10T21:49:50.000,24.9110
2019-07-10T21:51:50.000,24.9096
2019-07-10T21:53:50.000,24.9096
2019-07-10T21:55:50.000,24.9124
2019-07-10T21:57:50.000,24.9193
2019-07-10T21:59:50.000,24.9277
2019-07-10T22:01:50.000,24.9388
2019-07-10T22:03:50.000,24.9485
2019-07-10T22:05:50.000,24.9485
2019-07-10T22:07:50.000,24.9513
2019-07-10T22:09:50.000,24.9499
2019-07-10T22:11:50.000,24.9583
2019-07-10T22:13:50.000,24.9555
2019-07-10T22:15:50.000,24.9555
2019-07-10T22:17:50.000,24.9611
2019-07-10T22:19:50.000,24.9708
2019-07-10T22:21:50.000,24.9555
2019-07-10T22:23:50.000,24.9541
2019-07-10T22:25:50.000,24.9513
2019-07-10T22:27:50.000,24.9430
2019-07-10T22:29:50.000,24.9555
2019-07-10T22:31:50.000,24.9485
2019-07-10T22:33:50.000,24.9625
2019-07-10T22:35:50.000,24.9778
2019-07-10T22:37:50.000,24.9903
2019-07-10T22:39:50.000,25.0098
2019-07-10T22:41:50.000,25.0348
2019-07-10T22:43:50.000,25.0432
2019-07-10T22:45:50.000,25.0376
2019-07-10T22:47:50.000,25.0446
2019-07-10T22:49:50.000,25.0627
2019-07-10T22:51:50.000,25.0696
2019-07-10T22:53:50.000,25.0794
2019-07-10T22:55:50.000,25.0919
2019-07-10T22:57:50.000,25.1114
2019-07-10T22:59:50.000,25.1184
2019-07-10T23:01:50.000,25.1379
2019-07-10T23:03:50.000,25.1685
2019-07-10T23:05:50.000,25.1797
2019-07-10T23:07:50.000,25.1685
2019-07-10T23:09:50.000,25.1602
2019-07-10T23:11:50.000,25.1602
2019-07-10T23:13:50.000,25.1616
2019-07-10T23:15:50.000,25.1560
2019-07-10T23:17:50.000,25.1644
2019-07-10T23:19:50.000,25.1741
2019-07-10T23:21:50.000,25.1922
2019-07-10T23:23:50.000,25.2215
2019-07-10T23:25:50.000,25.2480
2019-07-10T23:27:50.000,25.2647
2019-07-10T23:29:50.000,25.2870
2019-07-10T23:31:50.000,25.3065
2019-07-10T23:33:50.000,25.2926
2019-07-10T23:35:50.000,25.2828
2019-07-10T23:37:50.000,25.2745
2019-07-10T23:39:50.000,25.2800
2019-07-10T23:41:50.000,25.2982
2019-07-10T23:43:50.000,25.2996
2019-07-10T23:45:50.000,25.3065
2019-07-10T23:47:50.000,25.3247
2019-07-10T23:49:50.000,25.3316
2019-07-10T23:51:50.000,25.3498
2019-07-10T23:53:50.000,25.3707
2019-07-10T23:55:50.000,25.3832
2019-07-10T23:57:50.000,25.3874
2019-07-10T23:59:50.000,25.3860
2019-07-11T00:01:50.000,25.3916
2019-07-11T00:03:50.000,25.3958
2019-07-11T00:05:50.000,25.4056
2019-07-11T00:07:50.000,25.4070
2019-07-11T00:09:50.000,25.4112
2019-07-11T00:11:50.000,25.4098
2019-07-11T00:13:50.000,25.4125
2019-07-11T00:15:50.000,25.4237
2019-07-11T00:17:50.000,25.4139
2019-07-11T00:19:50.000,25.4112
2019-07-11T00:21:50.000,25.4279
2019-07-11T00:23:50.000,25.4349
2019-07-11T00:25:50.000,25.4460
2019-07-11T00:27:50.000,25.4251
2019-07-11T00:29:50.000,25.4084
2019-07-11T00:31:50.000,25.4139
2019-07-11T00:33:50.000,25.4112
2019-07-11T00:35:50.000,25.4293
2019-07-11T00:37:50.000,25.4349
2019-07-11T00:39:50.000,25.4279
2019-07-11T00:41:50.000,25.4181
2019-07-11T00:43:50.000,25.4167
2019-07-11T00:45:50.000,25.4112
2019-07-11T00:47:50.000,25.4028
2019-07-11T00:49:50.000,25.4014
2019-07-11T00:51:50.000,25.3986
2019-07-11T00:53:50.000,25.3930
2019-07-11T00:55:50.000,25.3916
2019-07-11T00:57:50.000,25.3902
2019-07-11T00:59:50.000,25.3888
2019-07-11T01:01:50.000,25.3860
2019-07-11T01:03:50.000,25.3902
2019-07-11T01:05:50.000,25.3986
2019-07-11T01:07:50.000,25.4028
2019-07-11T01:09:50.000,25.3902
2019-07-11T01:11:50.000,25.3693
2019-07-11T01:13:50.000,25.3470
2019-07-11T01:15:50.000,25.3400
2019-07-11T01:17:50.000,25.3526
2019-07-11T01:19:50.000,25.3512
2019-07-11T01:21:50.000,25.3498
2019-07-11T01:23:50.000,25.3540
2019-07-11T01:25:50.000,25.3623
2019-07-11T01:27:50.000,25.3609
2019-07-11T01:29:50.000,25.3595
2019-07-11T01:31:50.000,25.3553
2019-07-11T01:33:50.000,25.3442
2019-07-11T01:35:50.000,25.3358
2019-07-11T01:37:50.000,25.3288
2019-07-11T01:39:50.000,25.3288
2019-07-11T01:41:50.000,25.3177
2019-07-11T01:43:50.000,25.3010
2019-07-11T01:45:50.000,25.2800
2019-07-11T01:47:50.000,25.2689
2019-07-11T01:49:50.000,25.2536
2019-07-11T01:51:50.000,25.2201
2019-07-11T01:53:50.000,25.2048
2019-07-11T01:55:50.000,25.1950
2019-07-11T01:57:50.000,25.1894
2019-07-11T01:59:50.000,25.1825
2019-07-11T02:01:50.000,25.1713
2019-07-11T02:03:50.000,25.1658
2019-07-11T02:05:50.000,25.1574
2019-07-11T02:07:50.000,25.1504
2019-07-11T02:09:50.000,25.1407
2019-07-11T02:11:50.000,25.1240
2019-07-11T02:13:50.000,25.1045
2019-07-11T02:15:50.000,25.0891
2019-07-11T02:17:50.000,25.0766
2019-07-11T02:19:50.000,25.0683
2019-07-11T02:21:50.000,25.0627
2019-07-11T02:23:50.000,25.0543
2019-07-11T02:25:50.000,25.0432
2019-07-11T02:27:50.000,25.0446
2019-07-11T02:29:50.000,25.0390
2019-07-11T02:31:50.000,25.0376
2019-07-11T02:33:50.000,25.0446
2019-07-11T02:35:50.000,25.0432
2019-07-11T02:37:50.000,25.0446
2019-07-11T02:39:50.000,25.0390
2019-07-11T02:41:50.000,25.0390
2019-07-11T02:43:50.000,25.0404
2019-07-11T02:45:50.000,25.0376
2019-07-11T02:47:50.000,25.0334
2019-07-11T02:49:50.000,25.0321
2019-07-11T02:51:50.000,25.0279
2019-07-11T02:53:50.000,25.0265
2019-07-11T02:55:50.000,25.0251
2019-07-11T02:57:50.000,25.0153
2019-07-11T02:59:50.000,25.0084
2019-07-11T03:01:50.000,25.0014
2019-07-11T03:03:50.000,24.9917
2019-07-11T03:05:50.000,24.9903
2019-07-11T03:07:50.000,24.9903
2019-07-11T03:09:50.000,24.9917
2019-07-11T03:11:50.000,24.9875
2019-07-11T03:13:50.000,24.9819
2019-07-11T03:15:50.000,24.9833
2019-07-11T03:17:50.000,24.9750
2019-07-11T03:19:50.000,24.9708
2019-07-11T03:21:50.000,24.9652
2019-07-11T03:23:50.000,24.9555
2019-07-11T03:25:50.000,24.9485
2019-07-11T03:27:50.000,24.9416
2019-07-11T03:29:50.000,24.9332
2019-07-11T03:31:50.000,24.9249
2019-07-11T03:33:50.000,24.9179
2019-07-11T03:35:50.000,24.9124
2019-07-11T03:37:50.000,24.9040
2019-07-11T03:39:50.000,24.8985
2019-07-11T03:41:50.000,24.8915
2019-07-11T03:43:50.000,24.8832
2019-07-11T03:45:50.000,24.8748
2019-07-11T03:47:50.000,24.8679
2019-07-11T03:49:50.000,24.8623
2019-07-11T03:51:50.000,24.8526
2019-07-11T03:53:50.000,24.8484
2019-07-11T03:55:50.000,24.8400
2019-07-11T03:57:50.000,24.8345
2019-07-11T03:59:50.000,24.8261
2019-07-11T04:01:50.000,24.8206
2019-07-11T04:03:50.000,24.8108
2019-07-11T04:05:50.000,24.8011
2019-07-11T04:07:50.000,24.7997
2019-07-11T04:09:50.000,24.7914
2019-07-11T04:11:50.000,24.7789
2019-07-11T04:13:50.000,24.7803
2019-07-11T04:15:50.000,24.7789
2019-07-11T04:17:50.000,24.7733
2019-07-11T04:19:50.000,24.7747
2019-07-11T04:21:50.000,24.7705
2019-07-11T04:23:50.000,24.7650
2019-07-11T04:25:50.000,24.7608
2019-07-11T04:27:50.000,24.7552
2019-07-11T04:29:50.000,24.7511
2019-07-11T04:31:50.000,24.7483
2019-07-11T04:33:50.000,24.7469
2019-07-11T04:35:50.000,24.7413
2019-07-11T04:37:50.000,24.7413
2019-07-11T04:39:50.000,24.7344
2019-07-11T04:41:50.000,24.7302
2019-07-11T04:43:50.000,24.7302
2019-07-11T04:45:50.000,24.7288
2019-07-11T04:47:50.000,24.7261
2019-07-11T04:49:50.000,24.7274
2019-07-11T04:51:50.000,24.7247
2019-07-11T04:53:50.000,24.7247
2019-07-11T04:55:50.000,24.7219
2019-07-11T04:57:50.000,24.7205
2019-07-11T04:59:50.000,24.7191
2019-07-11T05:01:50.000,24.7149
2019-07-11T05:03:50.000,24.7094
2019-07-11T05:05:50.000,24.7108
2019-07-11T05:07:50.000,24.7066
2019-07-11T05:09:50.000,24.7038
2019-07-11T05:11:50.000,24.6997
2019-07-11T05:13:50.000,24.6983
2019-07-11T05:15:50.000,24.6927
2019-07-11T05:17:50.000,24.6913
2019-07-11T05:19:50.000,24.6844
2019-07-11T05:21:50.000,24.6830
2019-07-11T05:23:50.000,24.6858
2019-07-11T05:25:50.000,24.6816
2019-07-11T05:27:50.000,24.6802
2019-07-11T05:29:50.000,24.6802
2019-07-11T05:31:50.000,24.6760
2019-07-11T05:33:50.000,24.6733
2019-07-11T05:35:50.000,24.6677
2019-07-11T05:37:50.000,24.6635
2019-07-11T05:39:50.000,24.6566
2019-07-11T05:41:50.000,24.6469
2019-07-11T05:43:50.000,24.6385
2019-07-11T05:45:50.000,24.6385
2019-07-11T05:47:50.000,24.6330
2019-07-11T05:49:50.000,24.6232
2019-07-11T05:51:50.000,24.6066
2019-07-11T05:53:50.000,24.5941
2019-07-11T05:55:50.000,24.5885
2019-07-11T05:57:50.000,24.5830
2019-07-11T05:59:50.000,24.5746
2019-07-11T06:01:50.000,24.5608
2019-07-11T06:03:50.000,24.5483
2019-07-11T06:05:50.000,24.5316
2019-07-11T06:07:50.000,24.5247
2019-07-11T06:09:50.000,24.5219
2019-07-11T06:11:50.000,24.5261
2019-07-11T06:13:50.000,24.5247
2019-07-11T06:15:50.000,24.5261
2019-07-11T06:17:50.000,24.5247
2019-07-11T06:19:50.000,24.5288
2019-07-11T06:21:50.000,24.5247
2019-07-11T06:23:50.000,24.5219
2019-07-11T06:25:50.000,24.5136
2019-07-11T06:27:50.000,24.5080
2019-07-11T06:29:50.000,24.5136
2019-07-11T06:31:50.000,24.5316
2019-07-11T06:33:50.000,24.5538
2019-07-11T06:35:50.000,24.5649
2019-07-11T06:37:50.000,24.5788
2019-07-11T06:39:50.000,24.5885
2019-07-11T06:41:50.000,24.5941
2019-07-11T06:43:50.000,24.6066
2019-07-11T06:45:50.000,24.6163
2019-07-11T06:47:50.000,24.6219
2019-07-11T06:49:50.000,24.6232
2019-07-11T06:51:50.000,24.6260
2019-07-11T06:53:50.000,24.6302
2019-07-11T06:55:50.000,24.6357
2019-07-11T06:57:50.000,24.6427
2019-07-11T06:59:50.000,24.6482
2019-07-11T07:01:50.000,24.6538
2019-07-11T07:03:50.000,24.6608
2019-07-11T07:05:50.000,24.6594
2019-07-11T07:07:50.000,24.6621
2019-07-11T07:09:50.000,24.6608
2019-07-11T07:11:50.000,24.6635
2019-07-11T07:13:50.000,24.6649
2019-07-11T07:15:50.000,24.6677
2019-07-11T07:17:50.000,24.6705
2019-07-11T07:19:50.000,24.6788
2019-07-11T07:21:50.000,24.6871
2019-07-11T07:23:50.000,24.6871
2019-07-11T07:25:50.000,24.6969
2019-07-11T07:27:50.000,24.7135
2019-07-11T07:29:50.000,24.7191
2019-07-11T07:31:50.000,24.7274
2019-07-11T07:33:50.000,24.7358
2019-07-11T07:35:50.000,24.7427
2019-07-11T07:37:50.000,24.7525
2019-07-11T07:39:50.000,24.7608
2019-07-11T07:41:50.000,24.7705
2019-07-11T07:43:50.000,24.7830
2019-07-11T07:45:50.000,24.7858
2019-07-11T07:47:50.000,24.7886
2019-07-11T07:49:50.000,24.7914
2019-07-11T07:51:50.000,24.7956
2019-07-11T07:53:50.000,24.7969
2019-07-11T07:55:50.000,24.8011
2019-07-11T07:57:50.000,24.8122
2019-07-11T07:59:50.000,24.8178
2019-07-11T08:01:50.000,24.8081
2019-07-11T08:03:50.000,24.8039
2019-07-11T08:05:50.000,24.8053
2019-07-11T08:07:50.000,24.8025
2019-07-11T08:09:50.000,24.8039
