ISO 8601 Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2019-06-04T15:21:42.000,1.89,70.27,0.64,1.78
2019-06-04T15:23:42.000,4.02,349.80,3.95,-0.71
2019-06-04T15:25:42.000,1.52,57.77,0.81,1.29
2019-06-04T15:27:42.000,1.30,74.84,0.34,1.26
2019-06-04T15:29:42.000,1.52,37.27,1.21,0.92
2019-06-04T15:31:42.000,2.18,84.17,0.22,2.17
2019-06-04T15:33:42.000,2.92,0.07,2.92,0.00
2019-06-04T15:35:42.000,1.30,9.54,1.28,0.22
2019-06-04T15:37:42.000,4.63,55.34,2.64,3.81
2019-06-04T15:39:42.000,1.03,39.81,0.79,0.66
2019-06-04T15:41:42.000,1.38,41.75,1.03,0.92
2019-06-04T15:43:42.000,4.17,18.75,3.95,1.34
2019-06-04T15:45:42.000,2.18,326.09,1.81,-1.22
2019-06-04T15:47:42.000,0.77,36.97,0.61,0.46
2019-06-04T15:49:42.000,2.62,344.01,2.52,-0.72
2019-06-04T15:51:42.000,1.30,70.68,0.43,1.23
2019-06-04T15:53:42.000,2.77,22.38,2.56,1.05
2019-06-04T15:55:42.000,1.16,64.12,0.51,1.05
2019-06-04T15:57:42.000,1.60,314.78,1.12,-1.13
2019-06-04T15:59:42.000,1.45,52.69,0.88,1.15
2019-06-04T16:01:42.000,1.89,50.67,1.20,1.46
2019-06-04T16:03:42.000,1.52,111.11,-0.55,1.42
2019-06-04T16:05:42.000,2.03,99.76,-0.34,2.00
2019-06-04T16:07:42.000,2.25,127.75,-1.38,1.78
2019-06-04T16:09:42.000,1.67,38.28,1.31,1.03
2019-06-04T16:11:42.000,1.52,107.51,-0.46,1.45
2019-06-04T16:13:42.000,2.25,135.30,-1.60,1.58
2019-06-04T16:15:42.000,3.08,58.85,1.59,2.64
2019-06-04T16:17:42.000,1.16,105.70,-0.32,1.12
2019-06-04T16:19:42.000,1.23,110.72,-0.44,1.15
2019-06-04T16:21:42.000,1.45,116.90,-0.66,1.29
2019-06-04T16:23:42.000,1.89,337.45,1.74,-0.72
2019-06-04T16:25:42.000,2.11,94.86,-0.18,2.10
2019-06-04T16:27:42.000,3.63,61.96,1.70,3.20
2019-06-04T16:29:42.000,0.83,131.83,-0.56,0.62
2019-06-04T16:31:42.000,0.64,32.02,0.54,0.34
2019-06-04T16:33:42.000,1.45,124.86,-0.83,1.19
2019-06-04T16:35:42.000,0.70,67.57,0.27,0.65
2019-06-04T16:37:42.000,0.83,113.34,-0.33,0.77
2019-06-04T16:39:42.000,1.38,328.03,1.17,-0.73
2019-06-04T16:41:42.000,1.67,60.19,0.83,1.45
2019-06-04T16:43:42.000,1.23,114.64,-0.51,1.12
2019-06-04T16:45:42.000,0.57,63.67,0.25,0.51
2019-06-04T16:47:42.000,0.40,48.37,0.27,0.30
2019-06-04T16:49:42.000,1.45,121.86,-0.76,1.23
2019-06-04T16:51:42.000,0.90,89.55,0.01,0.90
2019-06-04T16:53:42.000,1.10,51.11,0.69,0.85
2019-06-04T16:55:42.000,0.97,66.10,0.39,0.88
2019-06-04T16:57:42.000,1.60,89.25,0.02,1.59
2019-06-04T16:59:42.000,1.38,46.71,0.94,1.00
2019-06-04T17:01:42.000,1.67,13.28,1.62,0.38
2019-06-04T17:03:42.000,1.67,57.99,0.88,1.41
2019-06-04T17:05:42.000,1.10,56.58,0.60,0.92
2019-06-04T17:07:42.000,0.83,65.32,0.35,0.76
2019-06-04T17:09:42.000,1.60,351.41,1.58,-0.24
2019-06-04T17:11:42.000,1.45,27.64,1.28,0.67
2019-06-04T17:13:42.000,0.90,72.90,0.26,0.86
2019-06-04T17:15:42.000,0.77,93.79,-0.05,0.77
2019-06-04T17:17:42.000,0.83,38.06,0.66,0.51
2019-06-04T17:19:42.000,1.03,60.92,0.50,0.90
2019-06-04T17:21:42.000,0.51,74.12,0.14,0.49
2019-06-04T17:23:42.000,0.70,109.26,-0.23,0.66
2019-06-04T17:25:42.000,2.18,46.38,1.50,1.58
2019-06-04T17:27:42.000,1.52,62.43,0.70,1.35
2019-06-04T17:29:42.000,0.97,101.72,-0.20,0.95
2019-06-04T17:31:42.000,0.51,94.98,-0.04,0.51
2019-06-04T17:33:42.000,2.54,343.66,2.44,-0.72
2019-06-04T17:35:42.000,1.23,44.02,0.88,0.85
2019-06-04T17:37:42.000,0.46,67.54,0.17,0.42
2019-06-04T17:39:42.000,0.64,91.74,-0.02,0.64
2019-06-04T17:41:42.000,0.90,74.03,0.25,0.87
2019-06-04T17:43:42.000,0.57,12.47,0.56,0.12
2019-06-04T17:45:42.000,1.10,50.67,0.70,0.85
2019-06-04T17:47:42.000,1.10,31.16,0.94,0.57
2019-06-04T17:49:42.000,0.83,95.30,-0.08,0.83
2019-06-04T17:51:42.000,1.10,110.88,-0.39,1.03
2019-06-04T17:53:42.000,1.16,60.15,0.58,1.01
2019-06-04T17:55:42.000,0.83,69.82,0.29,0.78
2019-06-04T17:57:42.000,1.23,86.19,0.08,1.23
2019-06-04T17:59:42.000,1.96,60.10,0.98,1.70
2019-06-04T18:01:42.000,0.34,15.44,0.33,0.09
2019-06-04T18:03:42.000,1.30,62.78,0.60,1.16
2019-06-04T18:05:42.000,1.30,104.88,-0.33,1.26
2019-06-04T18:07:42.000,0.51,82.12,0.07,0.51
2019-06-04T18:09:42.000,0.77,108.84,-0.25,0.73
2019-06-04T18:11:42.000,0.64,110.76,-0.23,0.59
2019-06-04T18:13:42.000,1.30,129.08,-0.82,1.01
2019-06-04T18:15:42.000,1.03,140.16,-0.79,0.66
2019-06-04T18:17:42.000,0.64,199.15,-0.60,-0.21
2019-06-04T18:19:42.000,1.03,112.13,-0.39,0.96
2019-06-04T18:21:42.000,1.03,108.99,-0.34,0.98
2019-06-04T18:23:42.000,2.18,110.71,-0.77,2.04
2019-06-04T18:25:42.000,1.10,166.04,-1.07,0.26
2019-06-04T18:27:42.000,1.52,150.28,-1.32,0.75
2019-06-04T18:29:42.000,0.90,160.18,-0.85,0.31
2019-06-04T18:31:42.000,1.03,155.03,-0.94,0.44
2019-06-04T18:33:42.000,1.03,174.84,-1.03,0.09
2019-06-04T18:35:42.000,0.97,158.34,-0.90,0.36
2019-06-04T18:37:42.000,1.16,171.42,-1.15,0.17
2019-06-04T18:39:42.000,0.97,135.98,-0.69,0.67
2019-06-04T18:41:42.000,0.90,156.30,-0.82,0.36
2019-06-04T18:43:42.000,0.83,166.70,-0.81,0.19
2019-06-04T18:45:42.000,1.03,141.82,-0.81,0.64
2019-06-04T18:47:42.000,1.03,147.30,-0.87,0.56
2019-06-04T18:49:42.000,0.83,153.90,-0.75,0.37
2019-06-04T18:51:42.000,0.70,155.52,-0.64,0.29
2019-06-04T18:53:42.000,0.77,168.31,-0.75,0.16
2019-06-04T18:55:42.000,1.16,166.57,-1.13,0.27
2019-06-04T18:57:42.000,0.90,173.90,-0.89,0.10
2019-06-04T18:59:42.000,1.45,143.76,-1.17,0.86
2019-06-04T19:01:42.000,1.10,156.79,-1.01,0.43
2019-06-04T19:03:42.000,0.64,160.05,-0.60,0.22
2019-06-04T19:05:42.000,1.10,153.37,-0.98,0.49
2019-06-04T19:07:42.000,1.52,146.04,-1.26,0.85
2019-06-04T19:09:42.000,1.23,128.09,-0.76,0.97
2019-06-04T19:11:42.000,2.25,111.05,-0.81,2.10
2019-06-04T19:13:42.000,1.89,134.92,-1.33,1.34
2019-06-04T19:15:42.000,1.67,108.44,-0.53,1.58
2019-06-04T19:17:42.000,1.52,140.40,-1.17,0.97
2019-06-04T19:19:42.000,2.11,200.18,-1.98,-0.73
2019-06-04T19:21:42.000,1.10,158.76,-1.02,0.40
2019-06-04T19:23:42.000,1.89,86.62,0.11,1.88
2019-06-04T19:25:42.000,0.83,136.40,-0.60,0.58
2019-06-04T19:27:42.000,1.30,153.97,-1.17,0.57
2019-06-04T19:29:42.000,1.30,163.04,-1.25,0.38
2019-06-04T19:31:42.000,1.38,148.98,-1.18,0.71
2019-06-04T19:33:42.000,2.11,154.50,-1.90,0.91
2019-06-04T19:35:42.000,2.11,159.85,-1.98,0.73
2019-06-04T19:37:42.000,2.33,151.66,-2.05,1.10
2019-06-04T19:39:42.000,1.38,173.23,-1.37,0.16
2019-06-04T19:41:42.000,2.25,150.44,-1.96,1.11
2019-06-04T19:43:42.000,2.25,114.64,-0.94,2.05
2019-06-04T19:45:42.000,1.81,164.80,-1.75,0.48
2019-06-04T19:47:42.000,1.52,176.82,-1.52,0.08
2019-06-04T19:49:42.000,1.52,138.99,-1.15,1.00
2019-06-04T19:51:42.000,2.11,150.67,-1.84,1.03
2019-06-04T19:53:42.000,2.03,154.29,-1.83,0.88
2019-06-04T19:55:42.000,1.30,151.62,-1.15,0.62
2019-06-04T19:57:42.000,1.45,166.23,-1.41,0.34
2019-06-04T19:59:42.000,2.18,161.21,-2.06,0.70
2019-06-04T20:01:42.000,1.52,187.07,-1.51,-0.19
2019-06-04T20:03:42.000,0.97,180.82,-0.97,-0.01
2019-06-04T20:05:42.000,1.89,143.04,-1.51,1.13
2019-06-04T20:07:42.000,1.52,172.81,-1.51,0.19
2019-06-04T20:09:42.000,1.74,162.62,-1.66,0.52
2019-06-04T20:11:42.000,1.52,153.43,-1.36,0.68
2019-06-04T20:13:42.000,1.67,192.52,-1.63,-0.36
2019-06-04T20:15:42.000,2.40,191.16,-2.35,-0.46
2019-06-04T20:17:42.000,0.90,147.62,-0.76,0.48
2019-06-04T20:19:42.000,1.30,143.76,-1.05,0.77
2019-06-04T20:21:42.000,0.97,162.66,-0.92,0.29
2019-06-04T20:23:42.000,0.97,147.17,-0.81,0.52
2019-06-04T20:25:42.000,2.25,165.73,-2.18,0.56
2019-06-04T20:27:42.000,1.10,158.77,-1.02,0.40
2019-06-04T20:29:42.000,1.74,120.78,-0.89,1.50
2019-06-04T20:31:42.000,1.60,164.93,-1.54,0.41
2019-06-04T20:33:42.000,2.03,165.28,-1.97,0.52
2019-06-04T20:35:42.000,2.18,166.80,-2.12,0.50
2019-06-04T20:37:42.000,2.11,164.64,-2.03,0.56
2019-06-04T20:39:42.000,2.11,158.29,-1.96,0.78
2019-06-04T20:41:42.000,2.33,165.06,-2.25,0.60
2019-06-04T20:43:42.000,1.89,154.37,-1.70,0.82
2019-06-04T20:45:42.000,1.81,172.01,-1.80,0.25
2019-06-04T20:47:42.000,1.60,176.41,-1.59,0.10
2019-06-04T20:49:42.000,3.55,147.81,-3.00,1.89
2019-06-04T20:51:42.000,3.16,144.23,-2.56,1.85
2019-06-04T20:53:42.000,2.11,158.23,-1.96,0.78
2019-06-04T20:55:42.000,1.96,179.13,-1.96,0.03
2019-06-04T20:57:42.000,2.40,183.91,-2.39,-0.16
2019-06-04T20:59:42.000,1.81,171.17,-1.79,0.28
2019-06-04T21:01:42.000,1.96,183.22,-1.96,-0.11
2019-06-04T21:03:42.000,1.67,172.34,-1.65,0.22
2019-06-04T21:05:42.000,1.52,154.66,-1.38,0.65
2019-06-04T21:07:42.000,2.03,164.84,-1.96,0.53
2019-06-04T21:09:42.000,3.16,162.22,-3.01,0.96
2019-06-04T21:11:42.000,1.81,185.84,-1.80,-0.18
2019-06-04T21:13:42.000,2.54,206.80,-2.27,-1.15
2019-06-04T21:15:42.000,2.11,145.45,-1.73,1.19
2019-06-04T21:17:42.000,1.74,169.58,-1.71,0.31
2019-06-04T21:19:42.000,2.62,193.39,-2.55,-0.61
2019-06-04T21:21:42.000,2.33,180.89,-2.32,-0.04
2019-06-04T21:23:42.000,1.67,188.28,-1.65,-0.24
2019-06-04T21:25:42.000,4.40,206.09,-3.96,-1.94
2019-06-04T21:27:42.000,1.81,180.19,-1.81,-0.01
2019-06-04T21:29:42.000,2.92,152.86,-2.60,1.33
2019-06-04T21:31:42.000,1.74,170.52,-1.72,0.29
2019-06-04T21:33:42.000,1.67,163.97,-1.60,0.46
2019-06-04T21:35:42.000,2.33,186.49,-2.31,-0.26
2019-06-04T21:37:42.000,1.89,170.26,-1.86,0.32
2019-06-04T21:39:42.000,2.11,163.44,-2.02,0.60
2019-06-04T21:41:42.000,1.52,167.70,-1.49,0.32
2019-06-04T21:43:42.000,1.52,164.07,-1.46,0.42
2019-06-04T21:45:42.000,1.67,172.38,-1.65,0.22
2019-06-04T21:47:42.000,1.81,172.57,-1.80,0.23
2019-06-04T21:49:42.000,1.74,174.98,-1.73,0.15
2019-06-04T21:51:42.000,1.60,174.71,-1.59,0.15
2019-06-04T21:53:42.000,1.67,171.44,-1.65,0.25
2019-06-04T21:55:42.000,1.52,174.35,-1.51,0.15
2019-06-04T21:57:42.000,1.45,176.81,-1.45,0.08
2019-06-04T21:59:42.000,1.60,179.36,-1.59,0.02
2019-06-04T22:01:42.000,1.52,188.45,-1.51,-0.22
2019-06-04T22:03:42.000,1.30,187.90,-1.29,-0.18
2019-06-04T22:05:42.000,1.52,177.03,-1.52,0.08
2019-06-04T22:07:42.000,1.38,183.82,-1.37,-0.09
2019-06-04T22:09:42.000,1.60,184.58,-1.59,-0.13
2019-06-04T22:11:42.000,1.67,172.61,-1.65,0.21
2019-06-04T22:13:42.000,1.16,178.20,-1.16,0.04
2019-06-04T22:15:42.000,1.10,175.24,-1.09,0.09
2019-06-04T22:17:42.000,1.16,169.02,-1.14,0.22
2019-06-04T22:19:42.000,1.10,173.22,-1.09,0.13
2019-06-04T22:21:42.000,1.74,177.20,-1.74,0.09
2019-06-04T22:23:42.000,1.38,179.04,-1.38,0.02
2019-06-04T22:25:42.000,1.23,177.91,-1.23,0.04
2019-06-04T22:27:42.000,1.30,175.14,-1.30,0.11
2019-06-04T22:29:42.000,1.10,174.71,-1.09,0.10
2019-06-04T22:31:42.000,1.16,172.28,-1.15,0.16
2019-06-04T22:33:42.000,1.23,182.16,-1.23,-0.05
2019-06-04T22:35:42.000,1.16,173.64,-1.16,0.13
2019-06-04T22:37:42.000,1.10,180.78,-1.10,-0.02
2019-06-04T22:39:42.000,0.97,175.44,-0.96,0.08
2019-06-04T22:41:42.000,1.23,179.08,-1.23,0.02
2019-06-04T22:43:42.000,1.10,181.65,-1.10,-0.03
2019-06-04T22:45:42.000,1.16,178.74,-1.16,0.03
2019-06-04T22:47:42.000,1.23,175.24,-1.23,0.10
2019-06-04T22:49:42.000,1.30,174.20,-1.30,0.13
2019-06-04T22:51:42.000,1.23,178.64,-1.23,0.03
2019-06-04T22:53:42.000,1.23,178.17,-1.23,0.04
2019-06-04T22:55:42.000,1.30,170.94,-1.29,0.21
2019-06-04T22:57:42.000,1.10,176.00,-1.10,0.08
2019-06-04T22:59:42.000,1.16,172.63,-1.15,0.15
2019-06-04T23:01:42.000,1.16,182.02,-1.16,-0.04
2019-06-04T23:03:42.000,1.10,183.97,-1.10,-0.08
2019-06-04T23:05:42.000,1.10,179.21,-1.10,0.02
2019-06-04T23:07:42.000,1.16,179.16,-1.16,0.02
2019-06-04T23:09:42.000,1.10,167.39,-1.07,0.24
2019-06-04T23:11:42.000,1.23,174.10,-1.22,0.13
2019-06-04T23:13:42.000,1.03,169.22,-1.01,0.19
2019-06-04T23:15:42.000,1.03,164.50,-0.99,0.28
2019-06-04T23:17:42.000,1.10,168.72,-1.08,0.21
2019-06-04T23:19:42.000,1.10,172.22,-1.09,0.15
2019-06-04T23:21:42.000,1.10,170.15,-1.08,0.19
2019-06-04T23:23:42.000,1.10,169.24,-1.08,0.21
2019-06-04T23:25:42.000,1.03,168.65,-1.01,0.20
2019-06-04T23:27:42.000,1.10,172.69,-1.09,0.14
2019-06-04T23:29:42.000,1.03,167.10,-1.01,0.23
2019-06-04T23:31:42.000,1.10,167.87,-1.07,0.23
2019-06-04T23:33:42.000,1.10,166.38,-1.07,0.26
2019-06-04T23:35:42.000,1.10,171.81,-1.09,0.16
2019-06-04T23:37:42.000,1.10,169.84,-1.08,0.19
2019-06-04T23:39:42.000,1.16,167.15,-1.13,0.26
2019-06-04T23:41:42.000,0.97,162.71,-0.92,0.29
2019-06-04T23:43:42.000,0.90,165.10,-0.87,0.23
2019-06-04T23:45:42.000,1.03,179.67,-1.03,0.01
2019-06-04T23:47:42.000,0.83,160.27,-0.79,0.28
2019-06-04T23:49:42.000,1.03,165.70,-1.00,0.25
2019-06-04T23:51:42.000,0.97,176.77,-0.96,0.05
2019-06-04T23:53:42.000,0.97,164.84,-0.93,0.25
2019-06-04T23:55:42.000,0.97,160.14,-0.91,0.33
2019-06-04T23:57:42.000,1.03,160.93,-0.98,0.34
2019-06-04T23:59:42.000,1.03,165.15,-1.00,0.26
2019-06-05T00:01:42.000,0.97,164.02,-0.93,0.27
2019-06-05T00:03:42.000,0.83,161.27,-0.79,0.27
2019-06-05T00:05:42.000,0.83,158.91,-0.78,0.30
2019-06-05T00:07:42.000,0.90,155.00,-0.82,0.38
2019-06-05T00:09:42.000,0.90,162.12,-0.86,0.28
2019-06-05T00:11:42.000,0.90,161.82,-0.86,0.28
2019-06-05T00:13:42.000,0.90,159.76,-0.84,0.31
2019-06-05T00:15:42.000,0.90,157.81,-0.83,0.34
2019-06-05T00:17:42.000,0.97,160.48,-0.91,0.32
2019-06-05T00:19:42.000,0.90,155.89,-0.82,0.37
2019-06-05T00:21:42.000,0.83,153.79,-0.75,0.37
2019-06-05T00:23:42.000,0.77,158.00,-0.71,0.29
2019-06-05T00:25:42.000,0.83,160.98,-0.79,0.27
2019-06-05T00:27:42.000,0.77,159.75,-0.72,0.27
2019-06-05T00:29:42.000,0.83,159.99,-0.78,0.29
2019-06-05T00:31:42.000,0.90,158.22,-0.84,0.33
2019-06-05T00:33:42.000,0.83,158.04,-0.77,0.31
2019-06-05T00:35:42.000,0.83,160.36,-0.79,0.28
2019-06-05T00:37:42.000,0.90,159.75,-0.84,0.31
2019-06-05T00:39:42.000,0.90,159.71,-0.84,0.31
2019-06-05T00:41:42.000,0.97,156.71,-0.89,0.38
2019-06-05T00:43:42.000,0.90,156.47,-0.83,0.36
2019-06-05T00:45:42.000,0.83,153.11,-0.74,0.38
2019-06-05T00:47:42.000,0.90,157.59,-0.83,0.34
2019-06-05T00:49:42.000,0.83,158.24,-0.77,0.31
2019-06-05T00:51:42.000,0.90,161.60,-0.85,0.28
2019-06-05T00:53:42.000,0.97,160.60,-0.91,0.32
2019-06-05T00:55:42.000,0.97,157.36,-0.89,0.37
2019-06-05T00:57:42.000,0.83,155.50,-0.76,0.35
2019-06-05T00:59:42.000,0.97,158.21,-0.90,0.36
2019-06-05T01:01:42.000,0.77,158.82,-0.72,0.28
2019-06-05T01:03:42.000,0.97,157.94,-0.90,0.36
2019-06-05T01:05:42.000,0.90,157.56,-0.83,0.34
2019-06-05T01:07:42.000,0.90,157.77,-0.83,0.34
2019-06-05T01:09:42.000,0.90,150.45,-0.78,0.44
2019-06-05T01:11:42.000,0.64,144.55,-0.52,0.37
2019-06-05T01:13:42.000,0.34,115.07,-0.14,0.31
2019-06-05T01:15:42.000,0.57,81.57,0.08,0.56
2019-06-05T01:17:42.000,0.70,62.13,0.33,0.62
2019-06-05T01:19:42.000,0.83,90.61,-0.01,0.83
2019-06-05T01:21:42.000,0.77,82.89,0.10,0.76
2019-06-05T01:23:42.000,0.83,52.53,0.51,0.66
2019-06-05T01:25:42.000,0.97,57.66,0.52,0.82
2019-06-05T01:27:42.000,0.83,51.34,0.52,0.65
2019-06-05T01:29:42.000,0.83,51.65,0.52,0.65
2019-06-05T01:31:42.000,0.77,56.39,0.43,0.64
2019-06-05T01:33:42.000,0.64,57.48,0.34,0.54
2019-06-05T01:35:42.000,0.70,66.10,0.28,0.64
2019-06-05T01:37:42.000,0.64,66.02,0.26,0.58
2019-06-05T01:39:42.000,0.51,40.84,0.39,0.34
2019-06-05T01:41:42.000,0.70,59.70,0.35,0.61
2019-06-05T01:43:42.000,0.70,50.31,0.45,0.54
2019-06-05T01:45:42.000,0.90,51.88,0.56,0.71
2019-06-05T01:47:42.000,0.77,34.80,0.63,0.44
2019-06-05T01:49:42.000,1.23,39.67,0.95,0.79
2019-06-05T01:51:42.000,1.52,32.49,1.28,0.82
2019-06-05T01:53:42.000,1.45,9.27,1.43,0.23
2019-06-05T01:55:42.000,1.23,1.61,1.23,0.03
2019-06-05T01:57:42.000,2.69,334.29,2.42,-1.17
2019-06-05T01:59:42.000,2.54,44.47,1.82,1.78
2019-06-05T02:01:42.000,3.31,53.71,1.96,2.67
2019-06-05T02:03:42.000,2.18,19.71,2.05,0.73
2019-06-05T02:05:42.000,1.60,30.90,1.37,0.82
2019-06-05T02:07:42.000,2.33,55.53,1.32,1.92
2019-06-05T02:09:42.000,1.81,12.41,1.77,0.39
2019-06-05T02:11:42.000,1.30,32.40,1.10,0.70
2019-06-05T02:13:42.000,1.74,41.28,1.31,1.15
2019-06-05T02:15:42.000,3.63,59.42,1.84,3.12
2019-06-05T02:17:42.000,2.85,53.60,1.69,2.29
2019-06-05T02:19:42.000,3.24,3.28,3.23,0.18
2019-06-05T02:21:42.000,6.01,45.08,4.24,4.25
2019-06-05T02:23:42.000,3.08,30.31,2.66,1.55
2019-06-05T02:25:42.000,1.52,25.66,1.37,0.66
2019-06-05T02:27:42.000,4.17,51.19,2.61,3.25
2019-06-05T02:29:42.000,3.70,352.31,3.67,-0.50
2019-06-05T02:31:42.000,1.23,26.64,1.10,0.55
2019-06-05T02:33:42.000,2.92,18.27,2.78,0.92
2019-06-05T02:35:42.000,2.85,11.35,2.79,0.56
2019-06-05T02:37:42.000,1.16,26.75,1.04,0.52
2019-06-05T02:39:42.000,3.16,49.10,2.07,2.39
2019-06-05T02:41:42.000,7.38,41.38,5.54,4.88
2019-06-05T02:43:42.000,7.03,49.68,4.55,5.36
2019-06-05T02:45:42.000,8.05,45.80,5.61,5.77
2019-06-05T02:47:42.000,3.63,9.72,3.57,0.61
2019-06-05T02:49:42.000,4.56,334.67,4.12,-1.95
2019-06-05T02:51:42.000,7.52,49.60,4.87,5.72
2019-06-05T02:53:42.000,4.09,357.98,4.09,-0.14
2019-06-05T02:55:42.000,5.17,330.30,4.49,-2.56
2019-06-05T02:57:42.000,7.25,22.94,6.68,2.83
2019-06-05T02:59:42.000,10.86,39.42,8.39,6.89
2019-06-05T03:01:42.000,7.72,56.15,4.30,6.41
2019-06-05T03:03:42.000,9.29,22.52,8.59,3.56
2019-06-05T03:05:42.000,3.70,33.63,3.08,2.05
2019-06-05T03:07:42.000,4.79,351.56,4.74,-0.70
2019-06-05T03:09:42.000,4.17,344.59,4.02,-1.11
2019-06-05T03:11:42.000,10.03,2.66,10.02,0.47
2019-06-05T03:13:42.000,2.18,25.13,1.97,0.93
2019-06-05T03:15:42.000,6.59,5.31,6.56,0.61
2019-06-05T03:17:42.000,2.69,350.02,2.65,-0.47
2019-06-05T03:19:42.000,4.17,339.73,3.91,-1.45
2019-06-05T03:21:42.000,9.87,353.84,9.82,-1.06
2019-06-05T03:23:42.000,4.17,8.06,4.13,0.58
2019-06-05T03:25:42.000,5.71,328.02,4.85,-3.03
2019-06-05T03:27:42.000,10.50,58.47,5.49,8.95
2019-06-05T03:29:42.000,1.52,347.91,1.49,-0.32
2019-06-05T03:31:42.000,9.18,53.02,5.52,7.33
2019-06-05T03:33:42.000,6.30,5.38,6.27,0.59
2019-06-05T03:35:42.000,9.87,51.58,6.14,7.74
2019-06-05T03:37:42.000,7.65,350.23,7.54,-1.30
2019-06-05T03:39:42.000,3.24,356.77,3.23,-0.18
2019-06-05T03:41:42.000,2.18,335.23,1.98,-0.91
2019-06-05T03:43:42.000,7.03,339.08,6.57,-2.51
2019-06-05T03:45:42.000,1.38,13.11,1.34,0.31
2019-06-05T03:47:42.000,1.38,22.37,1.27,0.52
2019-06-05T03:49:42.000,5.64,21.99,5.23,2.11
2019-06-05T03:51:42.000,3.47,352.93,3.44,-0.43
2019-06-05T03:53:42.000,2.03,348.59,1.99,-0.40
2019-06-05T03:55:42.000,5.10,34.27,4.21,2.87
2019-06-05T03:57:42.000,3.63,354.03,3.61,-0.38
2019-06-05T03:59:42.000,6.37,35.07,5.22,3.66
2019-06-05T04:01:42.000,1.10,22.42,1.01,0.42
2019-06-05T04:03:42.000,2.25,334.04,2.02,-0.99
2019-06-05T04:05:42.000,1.67,348.05,1.63,-0.35
2019-06-05T04:07:42.000,1.16,13.91,1.13,0.28
