ISO 8601 Time,Temperature (C)
2019-06-05T01:13:42.000,15.1549
2019-06-05T01:15:42.000,15.2018
2019-06-05T01:17:42.000,15.2252
2019-06-05T01:19:42.000,15.2597
2019-06-05T01:21:42.000,15.2845
2019-06-05T01:23:42.000,15.3065
2019-06-05T01:25:42.000,15.3409
2019-06-05T01:27:42.000,15.3561
2019-06-05T01:29:42.000,15.3740
2019-06-05T01:31:42.000,15.4043
2019-06-05T01:33:42.000,15.3836
2019-06-05T01:35:42.000,15.3478
2019-06-05T01:37:42.000,15.3464
2019-06-05T01:39:42.000,15.3850
2019-06-05T01:41:42.000,15.4635
2019-06-05T01:43:42.000,15.5337
2019-06-05T01:45:42.000,15.6396
2019-06-05T01:47:42.000,15.7208
2019-06-05T01:49:42.000,15.8074
2019-06-05T01:51:42.000,15.8459
2019-06-05T01:53:42.000,15.8926
2019-06-05T01:55:42.000,15.9078
2019-06-05T01:57:42.000,15.9380
2019-06-05T01:59:42.000,15.9572
2019-06-05T02:01:42.000,15.9998
2019-06-05T02:03:42.000,16.0561
2019-06-05T02:05:42.000,16.0836
2019-06-05T02:07:42.000,16.1001
2019-06-05T02:09:42.000,16.1097
2019-06-05T02:11:42.000,16.1193
2019-06-05T02:13:42.000,16.1729
2019-06-05T02:15:42.000,16.1811
2019-06-05T02:17:42.000,16.2264
2019-06-05T02:19:42.000,16.2484
2019-06-05T02:21:42.000,16.2704
2019-06-05T02:23:42.000,16.3020
2019-06-05T02:25:42.000,16.3225
2019-06-05T02:27:42.000,16.3788
2019-06-05T02:29:42.000,16.4214
2019-06-05T02:31:42.000,16.4831
2019-06-05T02:33:42.000,16.5051
2019-06-05T02:35:42.000,16.5709
2019-06-05T02:37:42.000,16.6244
2019-06-05T02:39:42.000,16.6532
2019-06-05T02:41:42.000,16.6751
2019-06-05T02:43:42.000,16.6820
2019-06-05T02:45:42.000,16.6875
2019-06-05T02:47:42.000,16.6957
2019-06-05T02:49:42.000,16.7080
2019-06-05T02:51:42.000,16.7437
2019-06-05T02:53:42.000,16.7793
2019-06-05T02:55:42.000,16.8109
2019-06-05T02:57:42.000,16.8383
2019-06-05T02:59:42.000,16.8602
2019-06-05T03:01:42.000,16.8876
2019-06-05T03:03:42.000,16.9123
2019-06-05T03:05:42.000,16.9356
2019-06-05T03:07:42.000,16.9589
2019-06-05T03:09:42.000,16.9754
2019-06-05T03:11:42.000,16.9932
2019-06-05T03:13:42.000,17.0028
2019-06-05T03:15:42.000,17.0096
2019-06-05T03:17:42.000,17.0137
2019-06-05T03:19:42.000,17.0178
2019-06-05T03:21:42.000,17.0165
2019-06-05T03:23:42.000,17.0274
2019-06-05T03:25:42.000,17.0370
2019-06-05T03:27:42.000,17.0398
2019-06-05T03:29:42.000,17.0315
2019-06-05T03:31:42.000,17.0288
2019-06-05T03:33:42.000,17.0370
2019-06-05T03:35:42.000,17.0589
2019-06-05T03:37:42.000,17.0768
2019-06-05T03:39:42.000,17.0973
2019-06-05T03:41:42.000,17.1206
2019-06-05T03:43:42.000,17.1452
2019-06-05T03:45:42.000,17.1672
2019-06-05T03:47:42.000,17.1809
2019-06-05T03:49:42.000,17.2014
2019-06-05T03:51:42.000,17.2178
2019-06-05T03:53:42.000,17.2274
2019-06-05T03:55:42.000,17.2439
2019-06-05T03:57:42.000,17.2576
2019-06-05T03:59:42.000,17.2713
2019-06-05T04:01:42.000,17.2891
2019-06-05T04:03:42.000,17.2987
2019-06-05T04:05:42.000,17.3110
2019-06-05T04:07:42.000,17.3247
2019-06-05T04:09:42.000,17.3288
2019-06-05T04:11:42.000,17.3411
2019-06-05T04:13:42.000,17.3466
2019-06-05T04:15:42.000,17.3548
2019-06-05T04:17:42.000,17.3603
2019-06-05T04:19:42.000,17.3712
2019-06-05T04:21:42.000,17.3808
2019-06-05T04:23:42.000,17.3863
2019-06-05T04:25:42.000,17.3904
2019-06-05T04:27:42.000,17.3918
2019-06-05T04:29:42.000,17.3849
2019-06-05T04:31:42.000,17.3808
2019-06-05T04:33:42.000,17.3836
2019-06-05T04:35:42.000,17.3822
2019-06-05T04:37:42.000,17.3808
2019-06-05T04:39:42.000,17.3794
2019-06-05T04:41:42.000,17.3767
2019-06-05T04:43:42.000,17.3822
2019-06-05T04:45:42.000,17.3836
2019-06-05T04:47:42.000,17.3863
2019-06-05T04:49:42.000,17.3849
2019-06-05T04:51:42.000,17.3849
2019-06-05T04:53:42.000,17.3849
2019-06-05T04:55:42.000,17.3836
2019-06-05T04:57:42.000,17.3822
2019-06-05T04:59:42.000,17.3794
2019-06-05T05:01:42.000,17.3808
2019-06-05T05:03:42.000,17.3781
2019-06-05T05:05:42.000,17.3753
2019-06-05T05:07:42.000,17.3767
2019-06-05T05:09:42.000,17.3726
2019-06-05T05:11:42.000,17.3699
2019-06-05T05:13:42.000,17.3822
2019-06-05T05:15:42.000,17.3794
2019-06-05T05:17:42.000,17.3794
2019-06-05T05:19:42.000,17.3863
2019-06-05T05:21:42.000,17.3836
2019-06-05T05:23:42.000,17.3849
2019-06-05T05:25:42.000,17.3877
2019-06-05T05:27:42.000,17.3890
2019-06-05T05:29:42.000,17.3904
2019-06-05T05:31:42.000,17.4000
2019-06-05T05:33:42.000,17.3986
2019-06-05T05:35:42.000,17.4000
2019-06-05T05:37:42.000,17.4000
2019-06-05T05:39:42.000,17.4000
2019-06-05T05:41:42.000,17.4000
2019-06-05T05:43:42.000,17.4000
2019-06-05T05:45:42.000,17.3945
2019-06-05T05:47:42.000,17.3959
2019-06-05T05:49:42.000,17.3890
2019-06-05T05:51:42.000,17.3877
2019-06-05T05:53:42.000,17.3781
2019-06-05T05:55:42.000,17.3753
2019-06-05T05:57:42.000,17.3712
2019-06-05T05:59:42.000,17.3685
2019-06-05T06:01:42.000,17.3658
2019-06-05T06:03:42.000,17.3658
2019-06-05T06:05:42.000,17.3644
2019-06-05T06:07:42.000,17.3575
2019-06-05T06:09:42.000,17.3562
2019-06-05T06:11:42.000,17.3603
2019-06-05T06:13:42.000,17.3616
2019-06-05T06:15:42.000,17.3603
2019-06-05T06:17:42.000,17.3658
2019-06-05T06:19:42.000,17.3685
2019-06-05T06:21:42.000,17.3740
2019-06-05T06:23:42.000,17.3794
2019-06-05T06:25:42.000,17.3836
2019-06-05T06:27:42.000,17.3959
2019-06-05T06:29:42.000,17.3986
2019-06-05T06:31:42.000,17.4014
2019-06-05T06:33:42.000,17.4137
2019-06-05T06:35:42.000,17.4205
2019-06-05T06:37:42.000,17.4260
2019-06-05T06:39:42.000,17.4342
2019-06-05T06:41:42.000,17.4397
2019-06-05T06:43:42.000,17.4493
2019-06-05T06:45:42.000,17.4548
2019-06-05T06:47:42.000,17.4630
2019-06-05T06:49:42.000,17.4671
2019-06-05T06:51:42.000,17.4767
2019-06-05T06:53:42.000,17.4835
2019-06-05T06:55:42.000,17.4945
2019-06-05T06:57:42.000,17.5054
2019-06-05T06:59:42.000,17.5150
2019-06-05T07:01:42.000,17.5218
2019-06-05T07:03:42.000,17.5314
2019-06-05T07:05:42.000,17.5424
2019-06-05T07:07:42.000,17.5574
2019-06-05T07:09:42.000,17.5752
2019-06-05T07:11:42.000,17.5889
2019-06-05T07:13:42.000,17.6053
2019-06-05T07:15:42.000,17.6190
2019-06-05T07:17:42.000,17.6272
2019-06-05T07:19:42.000,17.6396
2019-06-05T07:21:42.000,17.6491
2019-06-05T07:23:42.000,17.6601
2019-06-05T07:25:42.000,17.6710
2019-06-05T07:27:42.000,17.6779
2019-06-05T07:29:42.000,17.6847
2019-06-05T07:31:42.000,17.6943
2019-06-05T07:33:42.000,17.6998
2019-06-05T07:35:42.000,17.7094
2019-06-05T07:37:42.000,17.7053
2019-06-05T07:39:42.000,17.7094
2019-06-05T07:41:42.000,17.7094
2019-06-05T07:43:42.000,17.7107
2019-06-05T07:45:42.000,17.7080
2019-06-05T07:47:42.000,17.7107
2019-06-05T07:49:42.000,17.7039
2019-06-05T07:51:42.000,17.7025
2019-06-05T07:53:42.000,17.6957
2019-06-05T07:55:42.000,17.6888
2019-06-05T07:57:42.000,17.6847
2019-06-05T07:59:42.000,17.6724
2019-06-05T08:01:42.000,17.6615
2019-06-05T08:03:42.000,17.6450
2019-06-05T08:05:42.000,17.6286
2019-06-05T08:07:42.000,17.6163
2019-06-05T08:09:42.000,17.6067
2019-06-05T08:11:42.000,17.6081
2019-06-05T08:13:42.000,17.6122
2019-06-05T08:15:42.000,17.6108
2019-06-05T08:17:42.000,17.6108
2019-06-05T08:19:42.000,17.6122
2019-06-05T08:21:42.000,17.6108
2019-06-05T08:23:42.000,17.6149
2019-06-05T08:25:42.000,17.6177
2019-06-05T08:27:42.000,17.6245
2019-06-05T08:29:42.000,17.6272
2019-06-05T08:31:42.000,17.6259
2019-06-05T08:33:42.000,17.6245
2019-06-05T08:35:42.000,17.6190
2019-06-05T08:37:42.000,17.6122
2019-06-05T08:39:42.000,17.6053
2019-06-05T08:41:42.000,17.5930
2019-06-05T08:43:42.000,17.5780
2019-06-05T08:45:42.000,17.5629
2019-06-05T08:47:42.000,17.5478
2019-06-05T08:49:42.000,17.5328
2019-06-05T08:51:42.000,17.5314
2019-06-05T08:53:42.000,17.5273
2019-06-05T08:55:42.000,17.5218
2019-06-05T08:57:42.000,17.5191
2019-06-05T08:59:42.000,17.5123
2019-06-05T09:01:42.000,17.5136
2019-06-05T09:03:42.000,17.5109
2019-06-05T09:05:42.000,17.5123
2019-06-05T09:07:42.000,17.5136
2019-06-05T09:09:42.000,17.5218
2019-06-05T09:11:42.000,17.5218
2019-06-05T09:13:42.000,17.5273
2019-06-05T09:15:42.000,17.5232
2019-06-05T09:17:42.000,17.5273
2019-06-05T09:19:42.000,17.5218
2019-06-05T09:21:42.000,17.5164
2019-06-05T09:23:42.000,17.5027
2019-06-05T09:25:42.000,17.4849
2019-06-05T09:27:42.000,17.4726
2019-06-05T09:29:42.000,17.4575
2019-06-05T09:31:42.000,17.4370
2019-06-05T09:33:42.000,17.4219
2019-06-05T09:35:42.000,17.4041
2019-06-05T09:37:42.000,17.3794
2019-06-05T09:39:42.000,17.3630
2019-06-05T09:41:42.000,17.3521
2019-06-05T09:43:42.000,17.3534
2019-06-05T09:45:42.000,17.3438
2019-06-05T09:47:42.000,17.3438
2019-06-05T09:49:42.000,17.3466
2019-06-05T09:51:42.000,17.3644
2019-06-05T09:53:42.000,17.3781
2019-06-05T09:55:42.000,17.3836
2019-06-05T09:57:42.000,17.3836
2019-06-05T09:59:42.000,17.3794
2019-06-05T10:01:42.000,17.3890
2019-06-05T10:03:42.000,17.3959
2019-06-05T10:05:42.000,17.4041
2019-06-05T10:07:42.000,17.4027
2019-06-05T10:09:42.000,17.4014
2019-06-05T10:11:42.000,17.3959
2019-06-05T10:13:42.000,17.3836
2019-06-05T10:15:42.000,17.3740
2019-06-05T10:17:42.000,17.3589
2019-06-05T10:19:42.000,17.3466
2019-06-05T10:21:42.000,17.3370
2019-06-05T10:23:42.000,17.3384
2019-06-05T10:25:42.000,17.3411
2019-06-05T10:27:42.000,17.3575
2019-06-05T10:29:42.000,17.3794
2019-06-05T10:31:42.000,17.3986
2019-06-05T10:33:42.000,17.4164
2019-06-05T10:35:42.000,17.4274
2019-06-05T10:37:42.000,17.4370
2019-06-05T10:39:42.000,17.4520
2019-06-05T10:41:42.000,17.4575
2019-06-05T10:43:42.000,17.4657
2019-06-05T10:45:42.000,17.4767
2019-06-05T10:47:42.000,17.4849
2019-06-05T10:49:42.000,17.4972
2019-06-05T10:51:42.000,17.5027
2019-06-05T10:53:42.000,17.4958
2019-06-05T10:55:42.000,17.4958
2019-06-05T10:57:42.000,17.5081
2019-06-05T10:59:42.000,17.5259
2019-06-05T11:01:42.000,17.5492
2019-06-05T11:03:42.000,17.5602
2019-06-05T11:05:42.000,17.5752
2019-06-05T11:07:42.000,17.5903
2019-06-05T11:09:42.000,17.5985
2019-06-05T11:11:42.000,17.6122
2019-06-05T11:13:42.000,17.6081
2019-06-05T11:15:42.000,17.5999
2019-06-05T11:17:42.000,17.5780
2019-06-05T11:19:42.000,17.5520
2019-06-05T11:21:42.000,17.5205
2019-06-05T11:23:42.000,17.5123
2019-06-05T11:25:42.000,17.4903
2019-06-05T11:27:42.000,17.4726
2019-06-05T11:29:42.000,17.4602
2019-06-05T11:31:42.000,17.4452
2019-06-05T11:33:42.000,17.4356
2019-06-05T11:35:42.000,17.4274
2019-06-05T11:37:42.000,17.4000
2019-06-05T11:39:42.000,17.3712
2019-06-05T11:41:42.000,17.3425
2019-06-05T11:43:42.000,17.3165
2019-06-05T11:45:42.000,17.2781
2019-06-05T11:47:42.000,17.2480
2019-06-05T11:49:42.000,17.2370
2019-06-05T11:51:42.000,17.2274
2019-06-05T11:53:42.000,17.2713
2019-06-05T11:55:42.000,17.2699
2019-06-05T11:57:42.000,17.2507
2019-06-05T11:59:42.000,17.1987
2019-06-05T12:01:42.000,17.1658
2019-06-05T12:03:42.000,17.1494
2019-06-05T12:05:42.000,17.1357
2019-06-05T12:07:42.000,17.1110
2019-06-05T12:09:42.000,17.0685
2019-06-05T12:11:42.000,17.0356
2019-06-05T12:13:42.000,17.0069
2019-06-05T12:15:42.000,16.9836
2019-06-05T12:17:42.000,16.9616
2019-06-05T12:19:42.000,16.9452
2019-06-05T12:21:42.000,16.9425
2019-06-05T12:23:42.000,16.9425
2019-06-05T12:25:42.000,16.9274
2019-06-05T12:27:42.000,16.9109
2019-06-05T12:29:42.000,16.8972
2019-06-05T12:31:42.000,16.8808
2019-06-05T12:33:42.000,16.8602
2019-06-05T12:35:42.000,16.8369
2019-06-05T12:37:42.000,16.8260
2019-06-05T12:39:42.000,16.8273
2019-06-05T12:41:42.000,16.8246
2019-06-05T12:43:42.000,16.8520
2019-06-05T12:45:42.000,16.8835
2019-06-05T12:47:42.000,16.9219
