ISO 8601 Time,Temperature (C)
time,temp
2019-04-17T16:50:06.000,14.6596
2019-04-17T16:52:06.000,14.6679
2019-04-17T16:54:06.000,14.6707
2019-04-17T16:56:06.000,14.6748
2019-04-17T16:58:06.000,14.6707
2019-04-17T17:00:06.000,14.6679
2019-04-17T17:02:06.000,14.6541
2019-04-17T17:04:06.000,14.6375
2019-04-17T17:06:06.000,14.6279
2019-04-17T17:08:06.000,14.6251
2019-04-17T17:10:06.000,14.6196
2019-04-17T17:12:06.000,14.6251
2019-04-17T17:14:06.000,14.6417
2019-04-17T17:16:06.000,14.6748
2019-04-17T17:18:06.000,14.7287
2019-04-17T17:20:06.000,14.7522
2019-04-17T17:22:06.000,14.7453
2019-04-17T17:24:06.000,14.7328
2019-04-17T17:26:06.000,14.7011
2019-04-17T17:28:06.000,14.6817
2019-04-17T17:30:06.000,14.6748
2019-04-17T17:32:06.000,14.6817
2019-04-17T17:34:06.000,14.6983
2019-04-17T17:36:06.000,14.6955
2019-04-17T17:38:06.000,14.6513
2019-04-17T17:40:06.000,14.5906
2019-04-17T17:42:06.000,14.5021
2019-04-17T17:44:06.000,14.4344
2019-04-17T17:46:06.000,14.4109
2019-04-17T17:48:06.000,14.4122
2019-04-17T17:50:06.000,14.4302
2019-04-17T17:52:06.000,14.4731
2019-04-17T17:54:06.000,14.5035
2019-04-17T17:56:06.000,14.5339
2019-04-17T17:58:06.000,14.5519
2019-04-17T18:00:06.000,14.5767
2019-04-17T18:02:06.000,14.5933
2019-04-17T18:04:06.000,14.5975
2019-04-17T18:06:06.000,14.6016
2019-04-17T18:08:06.000,14.6058
2019-04-17T18:10:06.000,14.6127
2019-04-17T18:12:06.000,14.6113
2019-04-17T18:14:06.000,14.6058
2019-04-17T18:16:06.000,14.6016
2019-04-17T18:18:06.000,14.5947
2019-04-17T18:20:06.000,14.5864
2019-04-17T18:22:06.000,14.5836
2019-04-17T18:24:06.000,14.5781
2019-04-17T18:26:06.000,14.5574
2019-04-17T18:28:06.000,14.5256
2019-04-17T18:30:06.000,14.5021
2019-04-17T18:32:06.000,14.4758
2019-04-17T18:34:06.000,14.4606
2019-04-17T18:36:06.000,14.4496
2019-04-17T18:38:06.000,14.4275
2019-04-17T18:40:06.000,14.3956
2019-04-17T18:42:06.000,14.3680
2019-04-17T18:44:06.000,14.3196
2019-04-17T18:46:06.000,14.2601
2019-04-17T18:48:06.000,14.1798
2019-04-17T18:50:06.000,14.0399
2019-04-17T18:52:06.000,13.8597
2019-04-17T18:54:06.000,13.6974
2019-04-17T18:56:06.000,13.5390
2019-04-17T18:58:06.000,13.3555
2019-04-17T19:00:06.000,13.2011
2019-04-17T19:02:06.000,13.0799
2019-04-17T19:04:06.000,12.9768
2019-04-17T19:06:06.000,12.8959
2019-04-17T19:08:06.000,12.8289
2019-04-17T19:10:06.000,12.7759
2019-04-17T19:12:06.000,12.7326
2019-04-17T19:14:06.000,12.6893
2019-04-17T19:16:06.000,12.6348
2019-04-17T19:18:06.000,12.5943
2019-04-17T19:20:06.000,12.5537
2019-04-17T19:22:06.000,12.5034
2019-04-17T19:24:06.000,12.4516
2019-04-17T19:26:06.000,12.3886
2019-04-17T19:28:06.000,12.3270
2019-04-17T19:30:06.000,12.2374
2019-04-17T19:32:06.000,12.1434
2019-04-17T19:34:06.000,12.0593
2019-04-17T19:36:06.000,11.9610
2019-04-17T19:38:06.000,11.8444
2019-04-17T19:40:06.000,11.7333
2019-04-17T19:42:06.000,11.6222
2019-04-17T19:44:06.000,11.5165
2019-04-17T19:46:06.000,11.4009
2019-04-17T19:48:06.000,11.3106
2019-04-17T19:50:06.000,11.2386
2019-04-17T19:52:06.000,11.1694
2019-04-17T19:54:06.000,11.0789
2019-04-17T19:56:06.000,10.9756
2019-04-17T19:58:06.000,10.8793
2019-04-17T20:00:06.000,10.8070
2019-04-17T20:02:06.000,10.7475
2019-04-17T20:04:06.000,10.6723
2019-04-17T20:06:06.000,10.5700
2019-04-17T20:08:06.000,10.4492
2019-04-17T20:10:06.000,10.3368
2019-04-17T20:12:06.000,10.2257
2019-04-17T20:14:06.000,10.1230
2019-04-17T20:16:06.000,10.0288
2019-04-17T20:18:06.000,9.9417
2019-04-17T20:20:06.000,9.8445
2019-04-17T20:22:06.000,9.7557
2019-04-17T20:24:06.000,9.6812
2019-04-17T20:26:06.000,9.6182
2019-04-17T20:28:06.000,9.5709
2019-04-17T20:30:06.000,9.5221
2019-04-17T20:32:06.000,9.4833
2019-04-17T20:34:06.000,9.4445
2019-04-17T20:36:06.000,9.4101
2019-04-17T20:38:06.000,9.3799
2019-04-17T20:40:06.000,9.3641
2019-04-17T20:42:06.000,9.3468
2019-04-17T20:44:06.000,9.3238
2019-04-17T20:46:06.000,9.3037
2019-04-17T20:48:06.000,9.2878
2019-04-17T20:50:06.000,9.2634
2019-04-17T20:52:06.000,9.2346
2019-04-17T20:54:06.000,9.2101
2019-04-17T20:56:06.000,9.1871
2019-04-17T20:58:06.000,9.1583
2019-04-17T21:00:06.000,9.1338
2019-04-17T21:02:06.000,9.1136
2019-04-17T21:04:06.000,9.0905
2019-04-17T21:06:06.000,9.0704
2019-04-17T21:08:06.000,9.0458
2019-04-17T21:10:06.000,9.0242
2019-04-17T21:12:06.000,8.9997
2019-04-17T21:14:06.000,8.9867
2019-04-17T21:16:06.000,8.9823
2019-04-17T21:18:06.000,8.9766
2019-04-17T21:20:06.000,8.9708
2019-04-17T21:22:06.000,8.9665
2019-04-17T21:24:06.000,8.9535
2019-04-17T21:26:06.000,8.9405
2019-04-17T21:28:06.000,8.9231
2019-04-17T21:30:06.000,8.9044
2019-04-17T21:32:06.000,8.8957
2019-04-17T21:34:06.000,8.8841
2019-04-17T21:36:06.000,8.8755
2019-04-17T21:38:06.000,8.8711
2019-04-17T21:40:06.000,8.8596
2019-04-17T21:42:06.000,8.8480
2019-04-17T21:44:06.000,8.8422
2019-04-17T21:46:06.000,8.8364
2019-04-17T21:48:06.000,8.8263
2019-04-17T21:50:06.000,8.8205
2019-04-17T21:52:06.000,8.8162
2019-04-17T21:54:06.000,8.8133
2019-04-17T21:56:06.000,8.8148
2019-04-17T21:58:06.000,8.8148
2019-04-17T22:00:06.000,8.8104
2019-04-17T22:02:06.000,8.8119
2019-04-17T22:04:06.000,8.8104
2019-04-17T22:06:06.000,8.8017
2019-04-17T22:08:06.000,8.8046
2019-04-17T22:10:06.000,8.8061
2019-04-17T22:12:06.000,8.8046
2019-04-17T22:14:06.000,8.8061
2019-04-17T22:16:06.000,8.8075
2019-04-17T22:18:06.000,8.8148
2019-04-17T22:20:06.000,8.8177
2019-04-17T22:22:06.000,8.8249
2019-04-17T22:24:06.000,8.8249
2019-04-17T22:26:06.000,8.8307
2019-04-17T22:28:06.000,8.8350
2019-04-17T22:30:06.000,8.8350
2019-04-17T22:32:06.000,8.8422
2019-04-17T22:34:06.000,8.8422
2019-04-17T22:36:06.000,8.8393
2019-04-17T22:38:06.000,8.8451
2019-04-17T22:40:06.000,8.8509
2019-04-17T22:42:06.000,8.8480
2019-04-17T22:44:06.000,8.8538
2019-04-17T22:46:06.000,8.8639
2019-04-17T22:48:06.000,8.8639
2019-04-17T22:50:06.000,8.8740
2019-04-17T22:52:06.000,8.8784
2019-04-17T22:54:06.000,8.8813
2019-04-17T22:56:06.000,8.8769
2019-04-17T22:58:06.000,8.8784
2019-04-17T23:00:06.000,8.8870
