ISO 8601 Time,Speed (cm/s),Bearing (degrees),Velocity-N (cm/s),Velocity-E (cm/s)
2019-07-12T04:37:50.000,0.28,123.97,-0.16,0.24
2019-07-12T04:39:50.000,0.23,118.76,-0.11,0.20
2019-07-12T04:41:50.000,0.28,126.14,-0.17,0.23
2019-07-12T04:43:50.000,0.28,112.43,-0.11,0.26
2019-07-12T04:45:50.000,0.34,117.45,-0.16,0.30
2019-07-12T04:47:50.000,0.34,122.46,-0.18,0.29
2019-07-12T04:49:50.000,0.28,136.54,-0.21,0.20
2019-07-12T04:51:50.000,0.28,132.20,-0.19,0.21
2019-07-12T04:53:50.000,0.23,123.42,-0.13,0.19
2019-07-12T04:55:50.000,0.23,132.39,-0.15,0.17
2019-07-12T04:57:50.000,0.23,129.17,-0.14,0.18
2019-07-12T04:59:50.000,0.28,134.44,-0.20,0.20
2019-07-12T05:01:50.000,0.23,131.06,-0.15,0.17
2019-07-12T05:03:50.000,0.23,130.45,-0.15,0.17
2019-07-12T05:05:50.000,0.28,125.36,-0.16,0.23
2019-07-12T05:07:50.000,0.28,133.97,-0.20,0.21
2019-07-12T05:09:50.000,0.28,129.51,-0.18,0.22
2019-07-12T05:11:50.000,0.28,132.76,-0.19,0.21
2019-07-12T05:13:50.000,0.34,118.72,-0.16,0.30
2019-07-12T05:15:50.000,0.23,107.68,-0.07,0.22
2019-07-12T05:17:50.000,0.83,107.40,-0.25,0.80
2019-07-12T05:19:50.000,0.46,267.71,-0.02,-0.46
2019-07-12T05:21:50.000,0.46,182.45,-0.46,-0.02
2019-07-12T05:23:50.000,0.57,282.81,0.13,-0.56
2019-07-12T05:25:50.000,0.97,315.40,0.69,-0.68
2019-07-12T05:27:50.000,0.51,228.70,-0.34,-0.39
2019-07-12T05:29:50.000,0.70,239.49,-0.36,-0.60
2019-07-12T05:31:50.000,0.46,194.40,-0.44,-0.11
2019-07-12T05:33:50.000,0.17,201.12,-0.16,-0.06
2019-07-12T05:35:50.000,0.23,143.43,-0.18,0.14
2019-07-12T05:37:50.000,0.23,164.06,-0.22,0.06
2019-07-12T05:39:50.000,0.23,131.73,-0.15,0.17
2019-07-12T05:41:50.000,0.17,134.63,-0.12,0.12
2019-07-12T05:43:50.000,0.17,170.09,-0.17,0.03
2019-07-12T05:45:50.000,0.17,187.14,-0.17,-0.02
2019-07-12T05:47:50.000,0.17,161.97,-0.16,0.05
2019-07-12T05:49:50.000,0.17,154.20,-0.15,0.07
2019-07-12T05:51:50.000,0.17,158.87,-0.16,0.06
2019-07-12T05:53:50.000,0.23,142.90,-0.18,0.14
2019-07-12T05:55:50.000,0.23,134.58,-0.16,0.16
2019-07-12T05:57:50.000,0.23,125.68,-0.13,0.19
2019-07-12T05:59:50.000,0.23,127.82,-0.14,0.18
2019-07-12T06:01:50.000,0.17,125.16,-0.10,0.14
2019-07-12T06:03:50.000,0.17,135.14,-0.12,0.12
2019-07-12T06:05:50.000,0.17,138.93,-0.13,0.11
2019-07-12T06:07:50.000,0.17,136.23,-0.12,0.12
2019-07-12T06:09:50.000,0.23,129.87,-0.15,0.17
2019-07-12T06:11:50.000,0.17,131.52,-0.11,0.13
2019-07-12T06:13:50.000,0.23,136.11,-0.16,0.16
2019-07-12T06:15:50.000,0.23,135.39,-0.16,0.16
2019-07-12T06:17:50.000,0.23,134.85,-0.16,0.16
2019-07-12T06:19:50.000,0.23,153.34,-0.20,0.10
2019-07-12T06:21:50.000,0.17,133.84,-0.12,0.12
2019-07-12T06:23:50.000,0.17,133.96,-0.12,0.12
2019-07-12T06:25:50.000,0.17,142.57,-0.14,0.10
2019-07-12T06:27:50.000,0.17,142.73,-0.14,0.10
2019-07-12T06:29:50.000,0.23,155.40,-0.21,0.09
2019-07-12T06:31:50.000,0.23,154.50,-0.21,0.10
2019-07-12T06:33:50.000,0.17,144.06,-0.14,0.10
2019-07-12T06:35:50.000,0.23,135.09,-0.16,0.16
2019-07-12T06:37:50.000,0.17,145.53,-0.14,0.10
2019-07-12T06:39:50.000,0.23,142.86,-0.18,0.14
2019-07-12T06:41:50.000,0.17,155.96,-0.16,0.07
2019-07-12T06:43:50.000,0.23,161.35,-0.22,0.07
2019-07-12T06:45:50.000,0.23,149.42,-0.20,0.12
2019-07-12T06:47:50.000,0.23,175.77,-0.23,0.02
2019-07-12T06:49:50.000,1.10,242.12,-0.51,-0.97
2019-07-12T06:51:50.000,0.64,149.46,-0.55,0.32
2019-07-12T06:53:50.000,0.28,144.30,-0.23,0.17
2019-07-12T06:55:50.000,0.23,143.50,-0.18,0.14
2019-07-12T06:57:50.000,0.34,140.76,-0.26,0.22
2019-07-12T06:59:50.000,0.28,134.44,-0.20,0.20
2019-07-12T07:01:50.000,0.28,138.59,-0.21,0.19
2019-07-12T07:03:50.000,0.28,138.31,-0.21,0.19
2019-07-12T07:05:50.000,0.28,133.83,-0.20,0.21
2019-07-12T07:07:50.000,0.28,140.55,-0.22,0.18
2019-07-12T07:09:50.000,0.34,123.64,-0.19,0.28
2019-07-12T07:11:50.000,0.28,130.83,-0.19,0.22
2019-07-12T07:13:50.000,0.28,129.13,-0.18,0.22
2019-07-12T07:15:50.000,0.34,124.93,-0.20,0.28
2019-07-12T07:17:50.000,0.34,116.34,-0.15,0.31
2019-07-12T07:19:50.000,0.28,126.47,-0.17,0.23
2019-07-12T07:21:50.000,0.23,122.26,-0.12,0.19
2019-07-12T07:23:50.000,0.28,136.66,-0.21,0.20
2019-07-12T07:25:50.000,0.28,128.27,-0.18,0.22
2019-07-12T07:27:50.000,0.40,184.81,-0.40,-0.03
2019-07-12T07:29:50.000,0.28,131.86,-0.19,0.21
2019-07-12T07:31:50.000,0.28,120.18,-0.14,0.25
2019-07-12T07:33:50.000,0.28,128.18,-0.18,0.22
2019-07-12T07:35:50.000,0.23,125.83,-0.13,0.18
2019-07-12T07:37:50.000,0.23,129.09,-0.14,0.18
2019-07-12T07:39:50.000,0.28,126.49,-0.17,0.23
2019-07-12T07:41:50.000,0.23,129.99,-0.15,0.17
2019-07-12T07:43:50.000,0.28,117.13,-0.13,0.25
2019-07-12T07:45:50.000,0.28,121.20,-0.15,0.24
2019-07-12T07:47:50.000,0.34,110.40,-0.12,0.32
2019-07-12T07:49:50.000,0.28,125.47,-0.17,0.23
2019-07-12T07:51:50.000,0.28,118.21,-0.13,0.25
2019-07-12T07:53:50.000,0.28,120.46,-0.14,0.25
2019-07-12T07:55:50.000,0.28,120.51,-0.14,0.25
2019-07-12T07:57:50.000,0.28,119.30,-0.14,0.25
2019-07-12T07:59:50.000,0.28,118.91,-0.14,0.25
2019-07-12T08:01:50.000,0.28,117.81,-0.13,0.25
2019-07-12T08:03:50.000,0.28,95.43,-0.03,0.28
2019-07-12T08:05:50.000,0.17,117.21,-0.08,0.15
2019-07-12T08:07:50.000,0.28,129.97,-0.18,0.22
2019-07-12T08:09:50.000,0.23,122.78,-0.12,0.19
2019-07-12T08:11:50.000,0.23,129.98,-0.15,0.17
2019-07-12T08:13:50.000,0.23,126.36,-0.14,0.18
2019-07-12T08:15:50.000,0.23,115.61,-0.10,0.21
2019-07-12T08:17:50.000,0.23,121.07,-0.12,0.20
2019-07-12T08:19:50.000,12.17,239.47,-6.18,-10.48
2019-07-12T08:21:50.000,0.17,50.51,0.11,0.13
2019-07-12T08:23:50.000,0.28,94.76,-0.02,0.28
2019-07-12T08:25:50.000,0.23,117.90,-0.11,0.20
2019-07-12T08:27:50.000,0.23,71.10,0.07,0.22
2019-07-12T08:29:50.000,0.17,37.58,0.14,0.10
2019-07-12T08:31:50.000,0.11,108.00,-0.04,0.11
2019-07-12T08:33:50.000,0.23,94.33,-0.02,0.23
2019-07-12T08:35:50.000,0.23,40.50,0.17,0.15
2019-07-12T08:37:50.000,0.23,77.08,0.05,0.22
2019-07-12T08:39:50.000,0.23,66.94,0.09,0.21
2019-07-12T08:41:50.000,0.11,87.25,0.01,0.11
2019-07-12T08:43:50.000,0.11,86.04,0.01,0.11
2019-07-12T08:45:50.000,0.17,87.15,0.01,0.17
2019-07-12T08:47:50.000,0.17,95.23,-0.02,0.17
2019-07-12T08:49:50.000,0.17,88.52,0.00,0.17
2019-07-12T08:51:50.000,0.23,61.68,0.11,0.20
2019-07-12T08:53:50.000,0.11,104.12,-0.03,0.11
2019-07-12T08:55:50.000,0.17,94.81,-0.01,0.17
2019-07-12T08:57:50.000,0.11,71.18,0.04,0.11
2019-07-12T08:59:50.000,0.11,78.44,0.02,0.11
2019-07-12T09:01:50.000,0.17,96.60,-0.02,0.17
2019-07-12T09:03:50.000,0.11,72.40,0.03,0.11
2019-07-12T09:05:50.000,0.11,90.45,-0.00,0.11
2019-07-12T09:07:50.000,0.11,84.28,0.01,0.11
2019-07-12T09:09:50.000,0.17,89.76,0.00,0.17
2019-07-12T09:11:50.000,0.11,28.29,0.10,0.05
2019-07-12T09:13:50.000,0.17,95.47,-0.02,0.17
2019-07-12T09:15:50.000,0.11,98.17,-0.02,0.11
2019-07-12T09:17:50.000,0.17,108.21,-0.05,0.16
2019-07-12T09:19:50.000,0.17,118.63,-0.08,0.15
2019-07-12T09:21:50.000,0.17,94.63,-0.01,0.17
2019-07-12T09:23:50.000,0.17,94.39,-0.01,0.17
2019-07-12T09:25:50.000,0.11,102.59,-0.02,0.11
2019-07-12T09:27:50.000,0.11,71.80,0.04,0.11
2019-07-12T09:29:50.000,0.17,135.53,-0.12,0.12
2019-07-12T09:31:50.000,0.17,106.76,-0.05,0.16
2019-07-12T09:33:50.000,0.17,108.87,-0.06,0.16
2019-07-12T09:35:50.000,0.11,141.29,-0.09,0.07
2019-07-12T09:37:50.000,0.11,96.76,-0.01,0.11
2019-07-12T09:39:50.000,0.28,96.77,-0.03,0.28
2019-07-12T09:41:50.000,0.11,43.53,0.08,0.08
2019-07-12T09:43:50.000,0.17,96.07,-0.02,0.17
2019-07-12T09:45:50.000,0.17,80.61,0.03,0.17
2019-07-12T09:47:50.000,0.17,87.77,0.01,0.17
2019-07-12T09:49:50.000,0.17,116.02,-0.08,0.15
2019-07-12T09:51:50.000,0.17,88.47,0.00,0.17
2019-07-12T09:53:50.000,0.11,85.11,0.01,0.11
2019-07-12T09:55:50.000,0.17,93.12,-0.01,0.17
2019-07-12T09:57:50.000,0.17,137.62,-0.13,0.12
2019-07-12T09:59:50.000,0.23,90.72,-0.00,0.23
2019-07-12T10:01:50.000,0.11,91.50,-0.00,0.11
2019-07-12T10:03:50.000,0.17,116.48,-0.08,0.15
2019-07-12T10:05:50.000,0.17,110.42,-0.06,0.16
2019-07-12T10:07:50.000,0.64,51.82,0.39,0.50
2019-07-12T10:09:50.000,0.23,132.55,-0.15,0.17
2019-07-12T10:11:50.000,0.28,116.26,-0.13,0.26
2019-07-12T10:13:50.000,0.17,104.42,-0.04,0.17
2019-07-12T10:15:50.000,0.11,154.25,-0.10,0.05
2019-07-12T10:17:50.000,0.17,77.09,0.04,0.17
2019-07-12T10:19:50.000,0.23,91.62,-0.01,0.23
2019-07-12T10:21:50.000,0.23,103.10,-0.05,0.22
2019-07-12T10:23:50.000,0.23,137.82,-0.17,0.15
2019-07-12T10:25:50.000,0.28,70.39,0.10,0.27
2019-07-12T10:27:50.000,0.28,102.25,-0.06,0.28
2019-07-12T10:29:50.000,0.17,120.92,-0.09,0.15
2019-07-12T10:31:50.000,0.28,107.37,-0.09,0.27
2019-07-12T10:33:50.000,0.11,110.68,-0.04,0.11
2019-07-12T10:35:50.000,0.17,94.91,-0.01,0.17
2019-07-12T10:37:50.000,0.28,76.52,0.07,0.28
2019-07-12T10:39:50.000,0.28,86.60,0.02,0.28
2019-07-12T10:41:50.000,0.28,146.91,-0.24,0.16
2019-07-12T10:43:50.000,0.28,33.83,0.24,0.16
2019-07-12T10:45:50.000,0.28,123.74,-0.16,0.24
2019-07-12T10:47:50.000,0.23,119.99,-0.11,0.20
2019-07-12T10:49:50.000,0.34,87.19,0.02,0.34
2019-07-12T10:51:50.000,0.23,92.38,-0.01,0.23
2019-07-12T10:53:50.000,0.28,106.96,-0.08,0.27
2019-07-12T10:55:50.000,0.17,98.35,-0.02,0.17
2019-07-12T10:57:50.000,0.83,128.26,-0.52,0.65
2019-07-12T10:59:50.000,0.23,59.25,0.12,0.20
2019-07-12T11:01:50.000,0.23,96.12,-0.02,0.23
2019-07-12T11:03:50.000,0.46,90.78,-0.01,0.46
2019-07-12T11:05:50.000,0.28,106.60,-0.08,0.27
2019-07-12T11:07:50.000,0.34,102.28,-0.07,0.33
2019-07-12T11:09:50.000,0.23,101.14,-0.04,0.22
2019-07-12T11:11:50.000,0.23,75.34,0.06,0.22
2019-07-12T11:13:50.000,0.28,112.54,-0.11,0.26
2019-07-12T11:15:50.000,0.23,93.58,-0.01,0.23
2019-07-12T11:17:50.000,0.28,125.03,-0.16,0.23
2019-07-12T11:19:50.000,0.23,109.67,-0.08,0.21
2019-07-12T11:21:50.000,0.34,100.83,-0.06,0.34
2019-07-12T11:23:50.000,0.23,81.77,0.03,0.23
2019-07-12T11:25:50.000,0.23,89.94,0.00,0.23
2019-07-12T11:27:50.000,0.17,82.93,0.02,0.17
2019-07-12T11:29:50.000,0.28,105.96,-0.08,0.27
2019-07-12T11:31:50.000,0.28,102.57,-0.06,0.28
2019-07-12T11:33:50.000,0.23,108.40,-0.07,0.22
2019-07-12T11:35:50.000,0.23,121.97,-0.12,0.19
2019-07-12T11:37:50.000,0.51,139.34,-0.39,0.33
2019-07-12T11:39:50.000,1.74,39.66,1.34,1.11
2019-07-12T11:41:50.000,0.70,40.57,0.53,0.46
2019-07-12T11:43:50.000,0.28,68.56,0.10,0.27
2019-07-12T11:45:50.000,0.34,106.35,-0.10,0.33
2019-07-12T11:47:50.000,0.34,99.91,-0.06,0.34
2019-07-12T11:49:50.000,0.23,115.93,-0.10,0.21
2019-07-12T11:51:50.000,0.34,98.14,-0.05,0.34
2019-07-12T11:53:50.000,0.23,91.53,-0.01,0.23
2019-07-12T11:55:50.000,0.17,114.25,-0.07,0.16
2019-07-12T11:57:50.000,0.28,100.63,-0.05,0.28
2019-07-12T11:59:50.000,0.34,103.05,-0.08,0.33
2019-07-12T12:01:50.000,0.28,103.26,-0.07,0.28
2019-07-12T12:03:50.000,0.23,96.91,-0.03,0.23
2019-07-12T12:05:50.000,0.23,120.75,-0.12,0.20
2019-07-12T12:07:50.000,0.23,106.74,-0.07,0.22
2019-07-12T12:09:50.000,0.28,101.82,-0.06,0.28
2019-07-12T12:11:50.000,0.23,117.72,-0.11,0.20
2019-07-12T12:13:50.000,0.64,99.41,-0.10,0.63
2019-07-12T12:15:50.000,0.40,108.49,-0.13,0.38
2019-07-12T12:17:50.000,2.03,89.55,0.02,2.03
2019-07-12T12:19:50.000,0.34,93.86,-0.02,0.34
2019-07-12T12:21:50.000,0.23,144.09,-0.18,0.13
2019-07-12T12:23:50.000,0.28,86.71,0.02,0.28
2019-07-12T12:25:50.000,0.28,74.67,0.08,0.27
2019-07-12T12:27:50.000,0.28,92.25,-0.01,0.28
2019-07-12T12:29:50.000,0.28,90.38,-0.00,0.28
2019-07-12T12:31:50.000,0.17,87.30,0.01,0.17
2019-07-12T12:33:50.000,0.28,100.63,-0.05,0.28
2019-07-12T12:35:50.000,0.23,70.63,0.08,0.22
2019-07-12T12:37:50.000,0.28,100.96,-0.05,0.28
2019-07-12T12:39:50.000,0.28,92.82,-0.01,0.28
2019-07-12T12:41:50.000,0.28,90.81,-0.00,0.28
2019-07-12T12:43:50.000,0.34,90.58,-0.00,0.34
2019-07-12T12:45:50.000,0.28,106.69,-0.08,0.27
2019-07-12T12:47:50.000,0.28,104.20,-0.07,0.28
2019-07-12T12:49:50.000,0.34,94.23,-0.03,0.34
2019-07-12T12:51:50.000,0.34,89.76,0.00,0.34
2019-07-12T12:53:50.000,0.28,79.99,0.05,0.28
2019-07-12T12:55:50.000,0.40,80.99,0.06,0.39
2019-07-12T12:57:50.000,0.51,62.96,0.23,0.46
2019-07-12T12:59:50.000,0.70,93.15,-0.04,0.70
2019-07-12T13:01:50.000,0.34,75.99,0.08,0.33
2019-07-12T13:03:50.000,0.34,76.54,0.08,0.33
2019-07-12T13:05:50.000,0.34,84.00,0.04,0.34
2019-07-12T13:07:50.000,0.64,70.96,0.21,0.60
2019-07-12T13:09:50.000,0.40,89.09,0.01,0.40
2019-07-12T13:11:50.000,0.51,48.13,0.34,0.38
2019-07-12T13:13:50.000,0.90,64.55,0.39,0.81
2019-07-12T13:15:50.000,0.46,91.43,-0.01,0.46
2019-07-12T13:17:50.000,0.46,82.57,0.06,0.45
2019-07-12T13:19:50.000,1.03,139.57,-0.79,0.67
2019-07-12T13:21:50.000,0.46,102.21,-0.10,0.45
2019-07-12T13:23:50.000,0.51,72.93,0.15,0.49
2019-07-12T13:25:50.000,0.64,88.54,0.02,0.64
2019-07-12T13:27:50.000,0.57,68.61,0.21,0.53
2019-07-12T13:29:50.000,0.46,54.86,0.26,0.37
2019-07-12T13:31:50.000,0.57,106.41,-0.16,0.55
2019-07-12T13:33:50.000,0.46,106.46,-0.13,0.44
2019-07-12T13:35:50.000,0.77,80.33,0.13,0.76
2019-07-12T13:37:50.000,1.10,54.40,0.64,0.89
2019-07-12T13:39:50.000,0.97,84.10,0.10,0.96
2019-07-12T13:41:50.000,0.70,84.53,0.07,0.70
2019-07-12T13:43:50.000,0.70,72.09,0.22,0.67
2019-07-12T13:45:50.000,0.64,87.96,0.02,0.64
2019-07-12T13:47:50.000,0.70,120.06,-0.35,0.61
2019-07-12T13:49:50.000,0.64,73.61,0.18,0.61
2019-07-12T13:51:50.000,0.40,121.20,-0.21,0.34
2019-07-12T13:53:50.000,0.57,101.89,-0.12,0.56
2019-07-12T13:55:50.000,0.51,94.36,-0.04,0.51
2019-07-12T13:57:50.000,0.57,89.05,0.01,0.57
2019-07-12T13:59:50.000,0.46,94.96,-0.04,0.45
2019-07-12T14:01:50.000,0.40,92.59,-0.02,0.40
2019-07-12T14:03:50.000,0.51,112.99,-0.20,0.47
2019-07-12T14:05:50.000,0.46,67.92,0.17,0.42
2019-07-12T14:07:50.000,1.38,81.90,0.19,1.36
2019-07-12T14:09:50.000,0.57,113.08,-0.22,0.52
2019-07-12T14:11:50.000,1.38,197.16,-1.31,-0.41
2019-07-12T14:13:50.000,0.97,148.53,-0.82,0.50
2019-07-12T14:15:50.000,1.10,133.35,-0.75,0.80
2019-07-12T14:17:50.000,0.70,144.58,-0.57,0.41
2019-07-12T14:19:50.000,0.51,165.78,-0.50,0.13
2019-07-12T14:21:50.000,1.38,114.38,-0.57,1.25
2019-07-12T14:23:50.000,0.90,192.24,-0.88,-0.19
2019-07-12T14:25:50.000,0.90,183.77,-0.90,-0.06
2019-07-12T14:27:50.000,1.03,50.36,0.66,0.79
2019-07-12T14:29:50.000,0.28,229.27,-0.19,-0.22
2019-07-12T14:31:50.000,0.57,203.28,-0.52,-0.23
2019-07-12T14:33:50.000,0.77,156.61,-0.70,0.30
2019-07-12T14:35:50.000,1.03,231.62,-0.64,-0.81
2019-07-12T14:37:50.000,0.40,149.08,-0.34,0.21
2019-07-12T14:39:50.000,0.51,147.62,-0.43,0.27
2019-07-12T14:41:50.000,1.23,199.39,-1.16,-0.41
2019-07-12T14:43:50.000,1.38,158.66,-1.28,0.50
2019-07-12T14:45:50.000,1.16,210.18,-1.01,-0.59
2019-07-12T14:47:50.000,0.64,169.78,-0.63,0.11
2019-07-12T14:49:50.000,0.70,177.39,-0.70,0.03
2019-07-12T14:51:50.000,0.40,233.05,-0.24,-0.32
2019-07-12T14:53:50.000,0.51,203.06,-0.47,-0.20
2019-07-12T14:55:50.000,0.97,164.20,-0.93,0.26
2019-07-12T14:57:50.000,0.40,157.76,-0.37,0.15
2019-07-12T14:59:50.000,0.46,260.61,-0.07,-0.45
2019-07-12T15:01:50.000,0.97,187.31,-0.96,-0.12
2019-07-12T15:03:50.000,0.51,241.55,-0.24,-0.45
2019-07-12T15:05:50.000,0.46,205.00,-0.41,-0.19
2019-07-12T15:07:50.000,0.77,10.91,0.75,0.15
2019-07-12T15:09:50.000,0.77,180.81,-0.77,-0.01
2019-07-12T15:11:50.000,0.83,222.48,-0.62,-0.56
2019-07-12T15:13:50.000,0.28,201.97,-0.26,-0.11
2019-07-12T15:15:50.000,0.40,139.63,-0.30,0.26
2019-07-12T15:17:50.000,0.34,169.97,-0.34,0.06
2019-07-12T15:19:50.000,0.40,180.47,-0.40,-0.00
2019-07-12T15:21:50.000,0.34,157.31,-0.32,0.13
2019-07-12T15:23:50.000,0.40,156.03,-0.36,0.16
2019-07-12T15:25:50.000,0.34,121.81,-0.18,0.29
2019-07-12T15:27:50.000,0.51,217.22,-0.41,-0.31
2019-07-12T15:29:50.000,0.90,275.05,0.08,-0.90
2019-07-12T15:31:50.000,0.70,46.86,0.48,0.51
2019-07-12T15:33:50.000,1.38,165.43,-1.33,0.35
2019-07-12T15:35:50.000,0.57,247.02,-0.22,-0.52
2019-07-12T15:37:50.000,0.46,217.03,-0.36,-0.27
2019-07-12T15:39:50.000,0.51,190.30,-0.50,-0.09
2019-07-12T15:41:50.000,0.40,219.76,-0.31,-0.26
2019-07-12T15:43:50.000,0.70,187.90,-0.70,-0.10
2019-07-12T15:45:50.000,0.77,123.39,-0.42,0.64
2019-07-12T15:47:50.000,1.38,100.08,-0.24,1.35
2019-07-12T15:49:50.000,1.10,232.75,-0.66,-0.87
2019-07-12T15:51:50.000,0.97,0.47,0.97,0.01
2019-07-12T15:53:50.000,1.23,321.84,0.97,-0.76
2019-07-12T15:55:50.000,0.57,208.30,-0.50,-0.27
2019-07-12T15:57:50.000,0.97,214.02,-0.80,-0.54
2019-07-12T15:59:50.000,0.77,95.47,-0.07,0.76
2019-07-12T16:01:50.000,1.03,315.33,0.73,-0.73
2019-07-12T16:03:50.000,0.51,216.05,-0.41,-0.30
2019-07-12T16:05:50.000,0.70,197.00,-0.67,-0.21
2019-07-12T16:07:50.000,0.28,209.41,-0.25,-0.14
2019-07-12T16:09:50.000,0.28,154.73,-0.26,0.12
2019-07-12T16:11:50.000,0.57,188.49,-0.56,-0.08
2019-07-12T16:13:50.000,0.46,242.95,-0.21,-0.41
2019-07-12T16:15:50.000,0.34,255.79,-0.08,-0.33
2019-07-12T16:17:50.000,0.28,216.50,-0.23,-0.17
2019-07-12T16:19:50.000,0.28,206.02,-0.26,-0.13
2019-07-12T16:21:50.000,0.23,184.56,-0.23,-0.02
2019-07-12T16:23:50.000,0.34,185.78,-0.34,-0.03
2019-07-12T16:25:50.000,0.17,197.09,-0.16,-0.05
2019-07-12T16:27:50.000,0.23,88.39,0.01,0.23
2019-07-12T16:29:50.000,0.23,133.34,-0.16,0.17
2019-07-12T16:31:50.000,0.64,207.36,-0.56,-0.29
2019-07-12T16:33:50.000,0.34,178.74,-0.34,0.01
2019-07-12T16:35:50.000,0.23,188.17,-0.23,-0.03
2019-07-12T16:37:50.000,0.34,208.49,-0.30,-0.16
2019-07-12T16:39:50.000,0.34,183.33,-0.34,-0.02
2019-07-12T16:41:50.000,0.28,175.44,-0.28,0.02
2019-07-12T16:43:50.000,0.28,202.56,-0.26,-0.11
2019-07-12T16:45:50.000,0.23,192.97,-0.22,-0.05
2019-07-12T16:47:50.000,0.28,193.13,-0.28,-0.06
2019-07-12T16:49:50.000,0.17,176.15,-0.17,0.01
2019-07-12T16:51:50.000,0.28,181.26,-0.28,-0.01
2019-07-12T16:53:50.000,0.17,187.38,-0.17,-0.02
2019-07-12T16:55:50.000,0.28,204.71,-0.26,-0.12
2019-07-12T16:57:50.000,0.28,184.77,-0.28,-0.02
2019-07-12T16:59:50.000,0.28,191.37,-0.28,-0.06
2019-07-12T17:01:50.000,0.28,209.86,-0.25,-0.14
2019-07-12T17:03:50.000,0.34,216.36,-0.28,-0.20
2019-07-12T17:05:50.000,0.23,198.80,-0.22,-0.07
2019-07-12T17:07:50.000,0.51,196.58,-0.49,-0.15
2019-07-12T17:09:50.000,0.57,192.48,-0.56,-0.12
2019-07-12T17:11:50.000,0.77,227.39,-0.52,-0.57
2019-07-12T17:13:50.000,0.46,216.93,-0.36,-0.27
2019-07-12T17:15:50.000,0.46,174.81,-0.45,0.04
2019-07-12T17:17:50.000,0.28,207.46,-0.25,-0.13
2019-07-12T17:19:50.000,0.40,187.02,-0.40,-0.05
2019-07-12T17:21:50.000,0.34,202.20,-0.32,-0.13
2019-07-12T17:23:50.000,0.28,187.34,-0.28,-0.04
2019-07-12T17:25:50.000,0.46,202.43,-0.42,-0.17
2019-07-12T17:27:50.000,0.40,205.90,-0.36,-0.17
2019-07-12T17:29:50.000,0.34,182.54,-0.34,-0.02
2019-07-12T17:31:50.000,0.34,351.25,0.34,-0.05
2019-07-12T17:33:50.000,0.34,186.04,-0.34,-0.04
2019-07-12T17:35:50.000,0.23,171.81,-0.23,0.03
2019-07-12T17:37:50.000,0.23,187.39,-0.23,-0.03
2019-07-12T17:39:50.000,1.45,147.73,-1.23,0.77
2019-07-12T17:41:50.000,0.28,202.35,-0.26,-0.11
2019-07-12T17:43:50.000,0.28,195.63,-0.27,-0.08
2019-07-12T17:45:50.000,0.23,171.17,-0.23,0.03
2019-07-12T17:47:50.000,0.23,151.52,-0.20,0.11
2019-07-12T17:49:50.000,0.28,170.25,-0.28,0.05
2019-07-12T17:51:50.000,0.28,175.81,-0.28,0.02
2019-07-12T17:53:50.000,0.17,160.35,-0.16,0.06
2019-07-12T17:55:50.000,0.23,151.97,-0.20,0.11
2019-07-12T17:57:50.000,0.28,179.60,-0.28,0.00
2019-07-12T17:59:50.000,0.17,193.58,-0.17,-0.04
2019-07-12T18:01:50.000,0.23,150.21,-0.20,0.11
2019-07-12T18:03:50.000,0.17,168.20,-0.17,0.03
2019-07-12T18:05:50.000,0.23,162.71,-0.22,0.07
2019-07-12T18:07:50.000,0.23,193.31,-0.22,-0.05
2019-07-12T18:09:50.000,0.17,171.31,-0.17,0.03
2019-07-12T18:11:50.000,0.34,173.11,-0.34,0.04
2019-07-12T18:13:50.000,0.23,162.14,-0.22,0.07
2019-07-12T18:15:50.000,0.23,169.72,-0.22,0.04
2019-07-12T18:17:50.000,0.23,193.11,-0.22,-0.05
2019-07-12T18:19:50.000,0.23,170.85,-0.23,0.04
2019-07-12T18:21:50.000,0.17,183.12,-0.17,-0.01
2019-07-12T18:23:50.000,0.23,168.23,-0.22,0.05
2019-07-12T18:25:50.000,0.28,169.53,-0.28,0.05
2019-07-12T18:27:50.000,0.23,180.22,-0.23,-0.00
2019-07-12T18:29:50.000,0.23,187.79,-0.23,-0.03
2019-07-12T18:31:50.000,0.23,185.12,-0.23,-0.02
2019-07-12T18:33:50.000,0.17,163.41,-0.16,0.05
2019-07-12T18:35:50.000,2.47,188.72,-2.44,-0.37
2019-07-12T18:37:50.000,0.28,178.22,-0.28,0.01
2019-07-12T18:39:50.000,0.17,166.79,-0.17,0.04
2019-07-12T18:41:50.000,0.23,173.41,-0.23,0.03
2019-07-12T18:43:50.000,0.83,6.00,0.83,0.09
2019-07-12T18:45:50.000,0.28,171.34,-0.28,0.04
2019-07-12T18:47:50.000,0.28,153.19,-0.25,0.13
2019-07-12T18:49:50.000,0.23,162.09,-0.22,0.07
2019-07-12T18:51:50.000,0.23,160.43,-0.21,0.08
2019-07-12T18:53:50.000,0.23,164.61,-0.22,0.06
2019-07-12T18:55:50.000,0.23,157.07,-0.21,0.09
2019-07-12T18:57:50.000,0.23,153.95,-0.20,0.10
2019-07-12T18:59:50.000,0.28,137.79,-0.21,0.19
2019-07-12T19:01:50.000,0.17,129.33,-0.11,0.13
2019-07-12T19:03:50.000,0.23,131.80,-0.15,0.17
2019-07-12T19:05:50.000,0.17,141.78,-0.13,0.11
